support,itemsets
0.6449297244215307,frozenset({'Accessories'})
0.6449321794635733,frozenset({'Accessory'})
0.20218744245995213,frozenset({'Alcohol'})
0.2094371816117351,frozenset({'Animal'})
0.9980384214079666,frozenset({'Apparel'})
0.23954090713803475,frozenset({'Architecture'})
0.2557883753759283,frozenset({'Art'})
0.34652672927023875,frozenset({'Audience'})
0.28916712698704966,frozenset({'Automobile'})
0.560272509666728,frozenset({'Bar Counter'})
0.13187503836003192,frozenset({'Bed'})
0.2805646596697968,frozenset({'Beverage'})
0.1904130608236666,frozenset({'Blazer'})
0.17191431903271343,frozenset({'Blonde'})
0.1582323697293316,frozenset({'Blossom'})
0.5418179586325416,frozenset({'Building'})
0.1238593260909593,frozenset({'Cafeteria'})
0.28916712698704966,frozenset({'Car'})
0.3242054870189652,frozenset({'Chair'})
0.27776836678328115,frozenset({'Child'})
0.18527465782851532,frozenset({'City'})
0.9980384214079666,frozenset({'Clothing'})
0.13805683422328607,frozenset({'Club'})
0.8559381329405266,frozenset({'Coat'})
0.12722027864727184,frozenset({'Computer'})
0.187489105750936,frozenset({'Couch'})
0.3760412447063156,frozenset({'Court'})
0.7054317805192414,frozenset({'Crowd'})
0.17146995642300375,frozenset({'Crypt'})
0.259348186337691,frozenset({'Cushion'})
0.38776898054379183,frozenset({'Dating'})
0.12485116307616768,frozenset({'Desk'})
0.17045847910145462,frozenset({'Dining Table'})
0.2590781317130056,frozenset({'Display'})
0.31317743816362853,frozenset({'Door'})
0.1245958387037378,frozenset({'Dress'})
0.2805646596697968,frozenset({'Drink'})
0.19274780580617443,frozenset({'Dungeon'})
0.468070950715031,frozenset({'Electronics'})
0.23414963481249618,frozenset({'Evening Dress'})
0.9644583563493525,frozenset({'Face'})
0.40741668201067943,frozenset({'Fashion'})
0.7752973669674094,frozenset({'Female'})
0.4962425581538084,frozenset({'Finger'})
0.12880623580678818,frozenset({'Flooring'})
0.1582323697293316,frozenset({'Flower'})
0.3571128705579083,frozenset({'Food'})
0.19707604492726938,frozenset({'Food Court'})
0.12478242189897502,frozenset({'Footwear'})
0.8260381759037624,frozenset({'Furniture'})
0.4022635487632726,frozenset({'Girl'})
0.2255766279997545,frozenset({'Glass'})
0.1751034186460443,frozenset({'Glasses'})
0.3130424108512858,frozenset({'Gown'})
0.1584385932609096,frozenset({'Grand Theft Auto'})
0.13475234763395322,frozenset({'Grass'})
0.6652132817774504,frozenset({'Hair'})
0.14204136745841772,frozenset({'Hand'})
0.2735947953108697,frozenset({'Hat'})
0.6550174921745535,frozenset({'Head'})
0.4175879211931504,frozenset({'Home Decor'})
0.21592831277235622,frozenset({'Housing'})
0.9999975449579575,frozenset({'Human'})
0.9329012459338366,frozenset({'Indoors'})
0.461815503590499,frozenset({'Interior Design'})
0.45156079297857976,frozenset({'Jacket'})
0.14301356410728533,frozenset({'Jaw'})
0.27776836678328115,frozenset({'Kid'})
0.33157797827287794,frozenset({'Lamp'})
0.46412078806849566,frozenset({'Leisure Activities'})
0.17920333885717793,frozenset({'Light'})
0.20814091941324495,frozenset({'Lighting'})
0.16383477567053337,frozenset({'Machine'})
0.7970981403056527,frozenset({'Man'})
0.13458540477505676,frozenset({'Meal'})
0.13340698459461117,frozenset({'Military'})
0.12309335297366968,frozenset({'Military Uniform'})
0.2590781317130056,frozenset({'Monitor'})
0.2822954643098263,frozenset({'Musical Instrument'})
0.22539740993064505,frozenset({'Musician'})
0.4327649911004726,frozenset({'Nature'})
0.34022954643098263,frozenset({'Night Life'})
0.5113975326827472,frozenset({'Outdoors'})
0.7386484993555514,frozenset({'Overcoat'})
0.20819738538022464,frozenset({'Pants'})
0.21449947830356594,frozenset({'Pedestrian'})
0.7220573252316946,frozenset({'People'})
0.12580126434665193,frozenset({'People Laughing'})
0.38562818388264897,frozenset({'Performer'})
0.9999975449579575,frozenset({'Person'})
0.6584545510341865,frozenset({'Photo'})
0.6584545510341865,frozenset({'Photography'})
0.509853311237955,frozenset({'Plant'})
0.17675566194071074,frozenset({'Plywood'})
0.5161308537408703,frozenset({'Portrait'})
0.5935997053949549,frozenset({'Pub'})
0.3172086171975695,frozenset({'Restaurant'})
0.20638065426870436,frozenset({'Road'})
0.3377303136316209,frozenset({'Robe'})
0.853814521573682,frozenset({'Room'})
0.3044964095010127,frozenset({'Screen'})
0.14199226661756584,frozenset({'Shaking Hands'})
0.1683201374823544,frozenset({'Shelf'})
0.23044252132817775,frozenset({'Shirt'})
0.36540109249370895,frozenset({'Sitting'})
0.17733505186276316,frozenset({'Skin'})
0.26755048180200086,frozenset({'Sleeve'})
0.1468483397778187,frozenset({'Smile'})
0.12275455717179157,frozenset({'Speech'})
0.16115632480206224,frozenset({'Sport'})
0.16115632480206224,frozenset({'Sports'})
0.5938869453139385,frozenset({'Suit'})
0.4558939421837599,frozenset({'Table'})
0.26109372122997604,frozenset({'Table Lamp'})
0.25940219726262814,frozenset({'Teen'})
0.21293316148039035,frozenset({'Text'})
0.4010237525317621,frozenset({'Tie'})
0.18527465782851532,frozenset({'Town'})
0.4724114650463389,frozenset({'Transportation'})
0.19385011968329957,frozenset({'Tree'})
0.13292825139630515,frozenset({'Tuxedo'})
0.26940158350211746,frozenset({'Urban'})
0.46732461793408214,frozenset({'Vehicle'})
0.14622230405695696,frozenset({'Vigil'})
0.14951206039403425,frozenset({'Water'})
0.121860921868287,frozenset({'Window'})
0.5353219173878353,frozenset({'Woman'})
0.37480881360093293,frozenset({'Wood'})
0.14746455533051003,frozenset({'Worker'})
0.6449297244215307,"frozenset({'Accessories', 'Accessory'})"
0.1330534585404775,"frozenset({'Accessories', 'Alcohol'})"
0.12632173325968207,"frozenset({'Accessories', 'Animal'})"
0.6443012336586263,"frozenset({'Accessories', 'Apparel'})"
0.14580985699380103,"frozenset({'Accessories', 'Architecture'})"
0.15644018903823728,"frozenset({'Accessories', 'Art'})"
0.2462088013257227,"frozenset({'Audience', 'Accessories'})"
0.1795494997851838,"frozenset({'Accessories', 'Automobile'})"
0.3683986988277174,"frozenset({'Accessories', 'Bar Counter'})"
0.1843540170625422,"frozenset({'Accessories', 'Beverage'})"
0.15420119069539065,"frozenset({'Accessories', 'Blazer'})"
0.33365494384091327,"frozenset({'Accessories', 'Building'})"
0.1795494997851838,"frozenset({'Car', 'Accessories'})"
0.20564168661388327,"frozenset({'Accessories', 'Chair'})"
0.18333762965690786,"frozenset({'Accessories', 'Child'})"
0.6443012336586263,"frozenset({'Accessories', 'Clothing'})"
0.5800257779414473,"frozenset({'Coat', 'Accessories'})"
0.27586816424231264,"frozenset({'Accessories', 'Court'})"
0.4835131651629534,"frozenset({'Accessories', 'Crowd'})"
0.16962376480697233,"frozenset({'Cushion', 'Accessories'})"
0.2621518443503345,"frozenset({'Accessories', 'Dating'})"
0.16546737862885902,"frozenset({'Accessories', 'Display'})"
