support,itemsets
0.764716197637552,frozenset({'Accessories'})
0.76471970483432,frozenset({'Accessory'})
0.274062877023653,frozenset({'Alcohol'})
0.282792289778626,frozenset({'Animal'})
0.99981061137454,frozenset({'Apparel'})
0.320733144412334,frozenset({'Architecture'})
0.340141971325159,frozenset({'Art'})
0.450439802474678,frozenset({'Audience'})
0.381523385988047,frozenset({'Automobile'})
0.685229090092871,frozenset({'Bar Counter'})
0.181725400521871,frozenset({'Bed'})
0.373049998597121,frozenset({'Beverage'})
0.257961336662832,frozenset({'Blazer'})
0.233354844140176,frozenset({'Blonde'})
0.21584691787548,frozenset({'Blossom'})
0.668492747117084,frozenset({'Building'})
0.171203810218569,frozenset({'Cafeteria'})
0.381523385988047,frozenset({'Car'})
0.426061277741926,frozenset({'Chair'})
0.367014112959794,frozenset({'Child'})
0.252647933559664,frozenset({'City'})
0.99981061137454,frozenset({'Clothing'})
0.1892518447855,frozenset({'Club'})
0.932563620549367,frozenset({'Coat'})
0.175661457310401,frozenset({'Computer'})
0.255236244774277,frozenset({'Couch'})
0.485055834572543,frozenset({'Court'})
0.819028646783199,frozenset({'Crowd'})
0.229896748127157,frozenset({'Crypt'})
0.34661274936169,frozenset({'Cushion'})
0.500105215903033,frozenset({'Dating'})
0.232677955163996,frozenset({'Dining Table'})
0.345865716450156,frozenset({'Display'})
0.412442832692685,frozenset({'Door'})
0.373049998597121,frozenset({'Drink'})
0.256621587497545,frozenset({'Dungeon'})
0.588013102887124,frozenset({'Electronics'})
0.311849414999579,frozenset({'Evening Dress'})
0.990372744872478,frozenset({'Face'})
0.518605678853006,frozenset({'Fashion'})
0.872853595578126,frozenset({'Female'})
0.61893605678853,frozenset({'Finger'})
0.177232681462361,frozenset({'Flooring'})
0.21584691787548,frozenset({'Flower'})
0.464458067955445,frozenset({'Food'})
0.267455318313179,frozenset({'Food Court'})
0.912709379647036,frozenset({'Furniture'})
0.513046771976095,frozenset({'Girl'})
0.303642574563003,frozenset({'Glass'})
0.236055385651357,frozenset({'Glasses'})
0.409019808647344,frozenset({'Gown'})
