support,itemsets
0.4555089798517995,frozenset({'Accessories'})
0.4555103827344427,frozenset({'Accessory'})
0.12188524981131228,frozenset({'Alcohol'})
0.12721900962096916,frozenset({'Animal'})
0.9768678680953623,frozenset({'Apparel'})
0.14626594726844722,frozenset({'Architecture'})
0.15828724863850238,frozenset({'Art'})
0.2188539009957661,frozenset({'Audience'})
0.17974433866709313,frozenset({'Automobile'})
0.37988659096711924,frozenset({'Bar Counter'})
0.07795959136834367,frozenset({'Bed'})
0.17277341481275726,frozenset({'Beverage'})
0.11489749136525733,frozenset({'Blazer'})
0.1036505812142791,frozenset({'Blonde'})
0.09466511788422852,frozenset({'Blossom'})
0.36264937192944063,frozenset({'Building'})
0.17974433866709313,frozenset({'Car'})
0.2015254945862759,frozenset({'Chair'})
0.17225434823475277,frozenset({'Child'})
0.11134539251253475,frozenset({'City'})
0.9768678680953623,frozenset({'Clothing'})
0.08254140608121568,frozenset({'Club'})
0.6814768987315135,frozenset({'Coat'})
0.07522677597928223,frozenset({'Computer'})
0.11272162038556827,frozenset({'Couch'})
0.23992519829746162,frozenset({'Court'})
0.510723634925044,frozenset({'Crowd'})
0.10505486674017772,frozenset({'Crypt'})
0.1588596247569506,frozenset({'Cushion'})
0.2475596856420573,frozenset({'Dating'})
0.10186330872677177,frozenset({'Dining Table'})
0.15881052386443664,frozenset({'Display'})
0.19468223305247623,frozenset({'Door'})
0.17277341481275726,frozenset({'Drink'})
0.11868246873676029,frozenset({'Dungeon'})
0.3056334155422562,frozenset({'Electronics'})
0.14405780998796328,frozenset({'Evening Dress'})
0.8589808338173278,frozenset({'Face'})
0.26451352238579834,frozenset({'Fashion'})
0.5890100979492662,frozenset({'Female'})
0.3292888226728281,frozenset({'Finger'})
0.07633365038481071,frozenset({'Flooring'})
0.09466511788422852,frozenset({'Flower'})
0.22496906643771622,frozenset({'Food'})
0.11867545432354402,frozenset({'Food Court'})
0.6404495958295104,frozenset({'Furniture'})
0.260567213510321,frozenset({'Girl'})
0.13663656080514242,frozenset({'Glass'})
0.10602846729459693,frozenset({'Glasses'})
0.19719339298390332,frozenset({'Gown'})
0.09520242193659531,frozenset({'Grand Theft Auto'})
0.08022384395455782,frozenset({'Grass'})
0.4721794343016029,frozenset({'Hair'})
0.08397795790790917,frozenset({'Hand'})
0.17056106888434355,frozenset({'Hat'})
0.4610307259356526,frozenset({'Head'})
0.26830691705316084,frozenset({'Home Decor'})
0.13001355184633384,frozenset({'Housing'})
0.9999144241587614,frozenset({'Human'})
0.7947260029909458,frozenset({'Indoors'})
0.3013167456489595,frozenset({'Interior Design'})
0.29448751294159237,frozenset({'Jacket'})
0.08540609243874313,frozenset({'Jaw'})
0.17225434823475277,frozenset({'Kid'})
0.2076434657935125,frozenset({'Lamp'})
0.3040790215735293,frozenset({'Leisure Activities'})
0.10768667457892478,frozenset({'Light'})
0.12595360947675283,frozenset({'Lighting'})
0.09795066903473257,frozenset({'Machine'})
0.6084526485021422,frozenset({'Man'})
0.07956448911222781,frozenset({'Meal'})
0.07980578492686773,frozenset({'Military'})
0.15881052386443664,frozenset({'Monitor'})
0.17386906615713968,frozenset({'Musical Instrument'})
0.13664217233571543,frozenset({'Musician'})
0.28023282240347464,frozenset({'Nature'})
0.2146298213569242,frozenset({'Night Life'})
0.34019623522413855,frozenset({'Outdoors'})
0.5472546989554136,frozenset({'Overcoat'})
0.12619771105667926,frozenset({'Pants'})
0.12951412562533493,frozenset({'Pedestrian'})
0.5275287661086,frozenset({'People'})
0.07500091187371812,frozenset({'People Laughing'})
0.24710234590035604,frozenset({'Performer'})
0.9999144241587614,frozenset({'Person'})
0.46522394215634283,frozenset({'Photo'})
0.46522394215634283,frozenset({'Photography'})
0.33962526198833365,frozenset({'Plant'})
0.10678462103931158,frozenset({'Plywood'})
0.3442617891242926,frozenset({'Portrait'})
0.4077155739613758,frozenset({'Pub'})
0.19740943691096466,frozenset({'Restaurant'})
0.12452968359384864,frozenset({'Road'})
0.21424402863002898,frozenset({'Robe'})
0.6750727394650528,frozenset({'Room'})
0.1890384361786599,frozenset({'Screen'})
0.08443108900168066,frozenset({'Shaking Hands'})
0.1017019772227974,frozenset({'Shelf'})
0.14007081751583153,frozenset({'Shirt'})
0.23162855034524943,frozenset({'Sitting'})
0.10640724560827589,frozenset({'Skin'})
0.16510806405000997,frozenset({'Sleeve'})
0.08743466074089039,frozenset({'Smile'})
0.09710893944877935,frozenset({'Sport'})
0.09710893944877935,frozenset({'Sports'})
0.4126467064524184,frozenset({'Suit'})
