support,itemsets
0,frozenset({'Cafeteria'})
0,frozenset({'Window'})
0.454737394398009,frozenset({'Accessories'})
0.454738797280652,frozenset({'Accessory'})
0.121885249811312,frozenset({'Alcohol'})
0.127256887452337,frozenset({'Animal'})
0.976618154984863,frozenset({'Apparel'})
0.146256127089944,frozenset({'Architecture'})
0.158323723587227,frozenset({'Art'})
0.218616813829056,frozenset({'Audience'})
0.179709266601012,frozenset({'Automobile'})
0.379949720686066,frozenset({'Bar Counter'})
0.077980634607993,frozenset({'Bed'})
0.172697659150021,frozenset({'Beverage'})
0.114838570294241,frozenset({'Blazer'})
0.103588854377976,frozenset({'Blonde'})
0.094517815206687,frozenset({'Blossom'})
0.36253293267005,frozenset({'Building'})
0.179709266601012,frozenset({'Car'})
0.201256141118771,frozenset({'Chair'})
0.172234707877747,frozenset({'Child'})
0.111538990317304,frozenset({'City'})
0.976618154984863,frozenset({'Clothing'})
0.082419355291253,frozenset({'Club'})
0.68160035240412,frozenset({'Coat'})
0.075413359370835,frozenset({'Computer'})
0.112685145436844,frozenset({'Couch'})
0.239828399395077,frozenset({'Court'})
0.510747483929979,frozenset({'Crowd'})
0.105110982045908,frozenset({'Crypt'})
0.158952215011405,frozenset({'Cushion'})
0.247628426891577,frozenset({'Dating'})
0.101781941533463,frozenset({'Dining Table'})
0.158884876644529,frozenset({'Display'})
0.194804283842439,frozenset({'Door'})
0.172697659150021,frozenset({'Drink'})
0.118818548353156,frozenset({'Dungeon'})
0.305679710669484,frozenset({'Electronics'})
0.143826334351826,frozenset({'Evening Dress'})
0.859077632719712,frozenset({'Face'})
0.264733774960789,frozenset({'Fashion'})
0.589189666927603,frozenset({'Female'})
0.329347743743845,frozenset({'Finger'})
0.076274729313794,frozenset({'Flooring'})
0.094517815206687,frozenset({'Flower'})
0.225113563349971,frozenset({'Food'})
0.118627756313673,frozenset({'Food Court'})
0.640327545039547,frozenset({'Furniture'})
0.260814120855534,frozenset({'Girl'})
0.136744582768673,frozenset({'Glass'})
0.105785768597314,frozenset({'Glasses'})
0.197138680560816,frozenset({'Gown'})
0.095038284667335,frozenset({'Grand Theft Auto'})
0.080215426658698,frozenset({'Grass'})
0.472095261343008,frozenset({'Hair'})
0.084039684744212,frozenset({'Hand'})
0.170746249393253,frozenset({'Hat'})
0.461441770550126,frozenset({'Head'})
0.268398104424972,frozenset({'Home Decor'})
0.129860637638219,frozenset({'Housing'})
0.999893380919113,frozenset({'Human'})
0.794366865034272,frozenset({'Indoors'})
0.30154962416774,frozenset({'Interior Design'})
0.294194310469152,frozenset({'Jacket'})
0.085553395116285,frozenset({'Jaw'})
0.172234707877747,frozenset({'Kid'})
0.207542458243198,frozenset({'Lamp'})
0.304261396317152,frozenset({'Leisure Activities'})
0.107636170803768,frozenset({'Light'})
0.12576281743727,frozenset({'Lighting'})
0.097712178985379,frozenset({'Machine'})
0.608435813910423,frozenset({'Man'})
0.079665496662542,frozenset({'Meal'})
0.079878734824317,frozenset({'Military'})
0.158884876644529,frozenset({'Monitor'})
0.174115973502353,frozenset({'Musical Instrument'})
0.136696884758802,frozenset({'Musician'})
0.280664910257597,frozenset({'Nature'})
0.21458072046441,frozenset({'Night Life'})
0.339967565353288,frozenset({'Outdoors'})
0.547052683854785,frozenset({'Overcoat'})
0.126196308174036,frozenset({'Pants'})
0.129620744706222,frozenset({'Pedestrian'})
0.527805133989321,frozenset({'People'})
0.246924179804663,frozenset({'Performer'})
0.999893380919113,frozenset({'Person'})
0.465129949019245,frozenset({'Photo'})
0.465129949019245,frozenset({'Photography'})
0.339496196785154,frozenset({'Plant'})
0.106539116576742,frozenset({'Plywood'})
0.344315098664736,frozenset({'Portrait'})
0.407600537584629,frozenset({'Pub'})
0.197307026478007,frozenset({'Restaurant'})
0.124846735071224,frozenset({'Road'})
0.214259460339105,frozenset({'Robe'})
0.675095185587345,frozenset({'Room'})
0.1890300188828,frozenset({'Screen'})
0.084421268823178,frozenset({'Shaking Hands'})
0.101735646406236,frozenset({'Shelf'})
0.140066608867902,frozenset({'Shirt'})
0.231716931951774,frozenset({'Sitting'})
0.106397425429773,frozenset({'Skin'})
0.165244143666406,frozenset({'Sleeve'})
0.087567934592,frozenset({'Smile'})
0.097108939448779,frozenset({'Sport'})
0.097108939448779,frozenset({'Sports'})
0.41250080665752,frozenset({'Suit'})
0.29746863855851,frozenset({'Table'})
0.160289162170428,frozenset({'Table Lamp'})
0.160355097654661,frozenset({'Teen'})
0.128787432416129,frozenset({'Text'})
0.260720127718436,frozenset({'Tie'})
0.111538990317304,frozenset({'Town'})
0.310671167114186,frozenset({'Transportation'})
0.116792785816295,frozenset({'Tree'})
0.079379308603318,frozenset({'Tuxedo'})
0.166063427130067,frozenset({'Urban'})
0.306823060023737,frozenset({'Vehicle'})
0.087297178241851,frozenset({'Vigil'})
0.090160461716736,frozenset({'Water'})
0.36392459225216,frozenset({'Woman'})
0.238878647845593,frozenset({'Wood'})
0.087500596225123,frozenset({'Worker'})
0.454737394398009,"frozenset({'Accessory', 'Accessories'})"
0.44992831269693,"frozenset({'Accessories', 'Apparel'})"
0.121614493461164,"frozenset({'Audience', 'Accessories'})"
0.181663482123066,"frozenset({'Bar Counter', 'Accessories'})"
0.081348955834449,"frozenset({'Accessories', 'Beverage'})"
0.081351761599735,"frozenset({'Blazer', 'Accessories'})"
0.144148997359775,"frozenset({'Building', 'Accessories'})"
0.086943651815751,"frozenset({'Chair', 'Accessories'})"
0.082238383430273,"frozenset({'Child', 'Accessories'})"
0.44992831269693,"frozenset({'Clothing', 'Accessories'})"
0.360703573703245,"frozenset({'Coat', 'Accessories'})"
0.144592308275044,"frozenset({'Court', 'Accessories'})"
0.270091383775382,"frozenset({'Accessories', 'Crowd'})"
0.124497417293054,"frozenset({'Dating', 'Accessories'})"
0.084192598952327,"frozenset({'Accessories', 'Door'})"
0.081348955834449,"frozenset({'Drink', 'Accessories'})"
0.138435056353796,"frozenset({'Accessories', 'Electronics'})"
0.412563936376466,"frozenset({'Face', 'Accessories'})"
0.130340423502212,"frozenset({'Fashion', 'Accessories'})"
0.276677917785466,"frozenset({'Accessories', 'Female'})"
0.152888956227256,"frozenset({'Finger', 'Accessories'})"
0.098704017014161,"frozenset({'Food', 'Accessories'})"
0.287127990595075,"frozenset({'Furniture', 'Accessories'})"
0.124306625253571,"frozenset({'Girl', 'Accessories'})"
0.105784365714671,"frozenset({'Accessories', 'Glasses'})"
0.098929881119725,"frozenset({'Accessories', 'Gown'})"
0.229987177652641,"frozenset({'Hair', 'Accessories'})"
0.083941482959185,"frozenset({'Accessories', 'Hat'})"
0.23670979127912,"frozenset({'Accessories', 'Head'})"
0.122680684270038,"frozenset({'Accessories', 'Home Decor'})"
0.454735991515366,"frozenset({'Human', 'Accessories'})"
0.373976246391084,"frozenset({'Indoors', 'Accessories'})"
0.134665510691369,"frozenset({'Interior Design', 'Accessories'})"
0.157785016652217,"frozenset({'Jacket', 'Accessories'})"
0.082238383430273,"frozenset({'Kid', 'Accessories'})"
0.09217500119245,"frozenset({'Lamp', 'Accessories'})"
0.136765626008322,"frozenset({'Leisure Activities', 'Accessories'})"
0.306947916578986,"frozenset({'Man', 'Accessories'})"
0.079906792477182,"frozenset({'Musical Instrument', 'Accessories'})"
0.111621760393256,"frozenset({'Nature', 'Accessories'})"
0.094826449388203,"frozenset({'Night Life', 'Accessories'})"
0.139222073516662,"frozenset({'Outdoors', 'Accessories'})"
0.315916545317318,"frozenset({'Overcoat', 'Accessories'})"
0.256338925223549,"frozenset({'People', 'Accessories'})"
0.125494866852408,"frozenset({'Performer', 'Accessories'})"
0.454735991515366,"frozenset({'Accessories', 'Person'})"
0.230949555145914,"frozenset({'Photo', 'Accessories'})"
0.230949555145914,"frozenset({'Photography', 'Accessories'})"
0.153222842296351,"frozenset({'Plant', 'Accessories'})"
