support,itemsets
0,frozenset({‘Cafeteria’})
0,frozenset({‘Window’})
0,frozenset({‘Computer’})
0,frozenset({‘Flooring’})
0.428185034609115,frozenset({'Accessories'})
0.428186437491758,frozenset({'Accessory'})
0.119536824266503,frozenset({'Alcohol'})
0.122773274524493,frozenset({'Animal'})
0.962709976459629,frozenset({'Apparel'})
0.141427405031859,frozenset({'Architecture'})
0.148587718043035,frozenset({'Art'})
0.209134730043293,frozenset({'Audience'})
0.171745101835251,frozenset({'Automobile'})
0.363958261435598,frozenset({'Bar Counter'})
0.076510413597861,frozenset({'Bed'})
0.169341963867355,frozenset({'Beverage'})
0.1110718303971,frozenset({'Blazer'})
0.09900984543039,frozenset({'Blonde'})
0.091777985404409,frozenset({'Blossom'})
0.353770527680277,frozenset({'Building'})
0.171745101835251,frozenset({'Car'})
0.198235734787842,frozenset({'Chair'})
0.163609785387013,frozenset({'Child'})
0.10873182214815,frozenset({'City'})
0.962709976459629,frozenset({'Clothing'})
0.079347042302523,frozenset({'Club'})
0.646498825787228,frozenset({'Coat'})
0.110370389075472,frozenset({'Couch'})
0.227943177641418,frozenset({'Court'})
0.484959695181659,frozenset({'Crowd'})
0.093503531055613,frozenset({'Crypt'})
0.155346806618239,frozenset({'Cushion'})
0.238846381544798,frozenset({'Dating'})
0.09973373287431,frozenset({'Dining Table'})
0.15478284779565,frozenset({'Display'})
0.190002216554576,frozenset({'Door'})
0.169341963867355,frozenset({'Drink'})
0.105297565437461,frozenset({'Dungeon'})
0.295274530104459,frozenset({'Electronics'})
0.135655945837507,frozenset({'Evening Dress'})
0.835221613371155,frozenset({'Face'})
0.245622304711722,frozenset({'Fashion'})
0.538023731162793,frozenset({'Female'})
0.31395671826469,frozenset({'Finger'})
0.091777985404409,frozenset({'Flower'})
0.2187220300273,frozenset({'Food'})
0.116008574418716,frozenset({'Food Court'})
0.612192733629061,frozenset({'Furniture'})
0.242495279299905,frozenset({'Girl'})
0.133753636973253,frozenset({'Glass'})
0.099277796015252,frozenset({'Glasses'})
0.184429966695566,frozenset({'Gown'})
0.090988162476256,frozenset({'Grand Theft Auto'})
0.077516280453075,frozenset({'Grass'})
0.451670692939853,frozenset({'Hair'})
0.083146048500459,frozenset({'Hand'})
0.158705307666192,frozenset({'Hat'})
0.442441128029876,frozenset({'Head'})
0.260504083791374,frozenset({'Home Decor'})
0.128578402902284,frozenset({'Housing'})
0.999591761150813,frozenset({'Human'})
0.7707114579037,frozenset({'Indoors'})
0.290109116211992,frozenset({'Interior Design'})
0.283013335802407,frozenset({'Jacket'})
0.082197699833618,frozenset({'Jaw'})
0.163609785387013,frozenset({'Kid'})
0.200690779413539,frozenset({'Lamp'})
0.290013720192251,frozenset({'Leisure Activities'})
0.104906161179993,frozenset({'Light'})
0.122881296488024,frozenset({'Lighting'})
0.095801452825265,frozenset({'Machine'})
0.576859731376031,frozenset({'Man'})
0.078286463024222,frozenset({'Meal'})
0.07568692148627,frozenset({'Military'})
0.15478284779565,frozenset({'Monitor'})
0.16978387189998,frozenset({'Musical Instrument'})
0.133764860034399,frozenset({'Musician'})
0.268691306897413,frozenset({'Nature'})
0.205635940731014,frozenset({'Night Life'})
0.325195211119809,frozenset({'Outdoors'})
0.510559497655783,frozenset({'Overcoat'})
0.122315934782792,frozenset({'Pants'})
0.127112390540082,frozenset({'Pedestrian'})
0.499148450235544,frozenset({'People'})
0.232759273755713,frozenset({'Performer'})
0.999591761150813,frozenset({'Person'})
0.444525811637753,frozenset({'Photo'})
0.444525811637753,frozenset({'Photography'})
0.324242653805039,frozenset({'Plant'})
0.100541793276825,frozenset({'Plywood'})
0.328758533033678,frozenset({'Portrait'})
0.39060461436159,frozenset({'Pub'})
0.192509167838074,frozenset({'Restaurant'})
0.121928739173253,frozenset({'Road'})
0.200591174745868,frozenset({'Robe'})
0.65004671599202,frozenset({'Room'})
0.184066620090963,frozenset({'Screen'})
0.08222856325177,frozenset({'Shaking Hands'})
0.095071953850773,frozenset({'Shelf'})
0.13685541049749,frozenset({'Shirt'})
0.223825717083463,frozenset({'Sitting'})
0.104126158430343,frozenset({'Skin'})
0.159056028327006,frozenset({'Sleeve'})
0.085554797998928,frozenset({'Smile'})
0.09188179872001,frozenset({'Sport'})
0.09188179872001,frozenset({'Sports'})
0.379446085817137,frozenset({'Suit'})
0.286829176592061,frozenset({'Table'})
0.15503676955408,frozenset({'Table Lamp'})
0.151542188889731,frozenset({'Teen'})
0.1261205525113,frozenset({'Text'})
0.240585956022435,frozenset({'Tie'})
0.10873182214815,frozenset({'Town'})
0.295500394210023,frozenset({'Transportation'})
0.113518457726937,frozenset({'Tree'})
0.076179333294053,frozenset({'Tuxedo'})
0.161342727035513,frozenset({'Urban'})
0.292021245254749,frozenset({'Vehicle'})
0.084823896141792,frozenset({'Vigil'})
0.085027314125064,frozenset({'Water'})
0.335826255790398,frozenset({'Woman'})
0.225896371864908,frozenset({'Wood'})
0.086371275697303,frozenset({'Worker'})
0.428185034609115,"frozenset({'Accessories', 'Accessory'})"
0.420818497849381,"frozenset({'Apparel', 'Accessories'})"
0.117194010252266,"frozenset({'Accessories', 'Audience'})"
0.166870084649939,"frozenset({'Accessories', 'Bar Counter'})"
0.076608615382889,"frozenset({'Beverage', 'Accessories'})"
0.079579920821304,"frozenset({'Accessories', 'Blazer'})"
0.130952080334672,"frozenset({'Accessories', 'Building'})"
0.083705798675118,"frozenset({'Accessories', 'Chair'})"
0.075218358683423,"frozenset({'Child', 'Accessories'})"
0.420818497849381,"frozenset({'Accessories', 'Clothing'})"
0.32973353647074,"frozenset({'Accessories', 'Coat'})"
0.135289793467617,"frozenset({'Accessories', 'Court'})"
0.255512627346672,"frozenset({'Accessories', 'Crowd'})"
0.117323075455446,"frozenset({'Accessories', 'Dating'})"
0.076667536453906,"frozenset({'Door', 'Accessories'})"
0.076608615382889,"frozenset({'Accessories', 'Drink'})"
0.128057933441636,"frozenset({'Electronics', 'Accessories'})"
0.383315236147235,"frozenset({'Face', 'Accessories'})"
0.116035229188937,"frozenset({'Accessories', 'Fashion'})"
0.241009626580698,"frozenset({'Female', 'Accessories'})"
0.136999907409746,"frozenset({'Finger', 'Accessories'})"
0.091159314158733,"frozenset({'Accessories', 'Food'})"
0.262720638367718,"frozenset({'Accessories', 'Furniture'})"
0.111230356135788,"frozenset({'Accessories', 'Girl'})"
0.099276393132609,"frozenset({'Glasses', 'Accessories'})"
0.090665499468308,"frozenset({'Accessories', 'Gown'})"
0.210683512481447,"frozenset({'Accessories', 'Hair'})"
0.218449870794509,"frozenset({'Accessories', 'Head'})"
0.113167737066123,"frozenset({'Home Decor', 'Accessories'})"
0.428175214430612,"frozenset({'Accessories', 'Human'})"
0.346448883165128,"frozenset({'Accessories', 'Indoors'})"
0.123122592302664,"frozenset({'Accessories', 'Interior Design'})"
0.144778891666597,"frozenset({'Jacket', 'Accessories'})"
0.075218358683423,"frozenset({'Kid', 'Accessories'})"
0.086660269521814,"frozenset({'Accessories', 'Lamp'})"
0.124719072750688,"frozenset({'Accessories', 'Leisure Activities'})"
0.276404355670031,"frozenset({'Man', 'Accessories'})"
0.097207141233807,"frozenset({'Accessories', 'Nature'})"
0.086026166567062,"frozenset({'Night Life', 'Accessories'})"
0.123359679469374,"frozenset({'Outdoors', 'Accessories'})"
0.287460473781526,"frozenset({'Accessories', 'Overcoat'})"
0.235022123459284,"frozenset({'Accessories', 'People'})"
0.114445763154129,"frozenset({'Performer', 'Accessories'})"
0.428175214430612,"frozenset({'Accessories', 'Person'})"
0.210494123324607,"frozenset({'Accessories', 'Photo'})"
0.210494123324607,"frozenset({'Accessories', 'Photography'})"
0.140798913607681,"frozenset({'Accessories', 'Plant'})"
0.160912042064033,"frozenset({'Accessories', 'Portrait'})"
0.177156020190287,"frozenset({'Accessories', 'Pub'})"
