support,itemsets
0.4479376222261503,frozenset({'Accessories'})
0.44824765929030974,frozenset({'Accessory'})
0.12161309057852074,frozenset({'Alcohol'})
0.12778437132620107,frozenset({'Animal'})
0.9370736990367807,frozenset({'Apparel'})
0.1463795807625509,frozenset({'Architecture'})
0.15981919648493725,frozenset({'Art'})
0.21810756742955426,frozenset({'Audience'})
0.17996178547679773,frozenset({'Automobile'})
0.3737784399383854,frozenset({'Bar Counter'})
0.0779146991237595,frozenset({'Bed'})
0.17162305104528786,frozenset({'Beverage'})
0.11491292307433314,frozenset({'Blazer'})
0.10433378506154446,frozenset({'Blonde'})
0.09490641369886843,frozenset({'Blossom'})
0.3554666127959732,frozenset({'Building'})
0.18006840455768514,frozenset({'Car'})
0.1993440120760138,frozenset({'Chair'})
0.1728631993019256,frozenset({'Child'})
0.11154039319994725,frozenset({'City'})
0.936673877483453,frozenset({'Clothing'})
0.08299313429234391,frozenset({'Club'})
0.6575437208375771,frozenset({'Coat'})
0.07556487069630677,frozenset({'Computer'})
0.11255608023366413,frozenset({'Couch'})
0.23976526967613052,frozenset({'Court'})
0.49934064515766996,frozenset({'Crowd'})
0.10853822434338078,frozenset({'Crypt'})
0.1582591909856373,frozenset({'Cushion'})
0.24596180231138945,frozenset({'Dating'})
0.10164305615178068,frozenset({'Dining Table'})
0.1581483632568201,frozenset({'Display'})
0.19370021520219746,frozenset({'Door'})
0.07506404159266461,frozenset({'Dress'})
0.17200463512425332,frozenset({'Drink'})
0.12274100822369806,frozenset({'Dungeon'})
0.30218232423984803,frozenset({'Electronics'})
0.14512820944476712,frozenset({'Evening Dress'})
0.8174176297456013,frozenset({'Face'})
0.2658350378357449,frozenset({'Fashion'})
0.5791927252117651,frozenset({'Female'})
0.32663597159443225,frozenset({'Finger'})
0.07658616926059668,frozenset({'Flooring'})
0.0948573128063545,frozenset({'Flower'})
0.2229110376000606,frozenset({'Food'})
0.11843977003947712,frozenset({'Food Court'})
0.619065455698369,frozenset({'Furniture'})
0.2616446273803411,frozenset({'Girl'})
0.1362381421344579,frozenset({'Glass'})
0.10732613373960814,frozenset({'Glasses'})
0.19859487274451543,frozenset({'Gown'})
0.09564573285186401,frozenset({'Grand Theft Auto'})
0.08081586043001159,frozenset({'Grass'})
0.46214180898911084,frozenset({'Hair'})
0.08370579867511763,frozenset({'Hand'})
0.17266960149715635,frozenset({'Hat'})
0.45186148497933554,frozenset({'Head'})
0.2651756829934149,frozenset({'Home Decor'})
0.12926441251483548,frozenset({'Housing'})
0.9835441865946146,frozenset({'Human'})
0.7578470240650489,frozenset({'Indoors'})
0.2986891464581422,frozenset({'Interior Design'})
0.2913576817644897,frozenset({'Jacket'})
0.08588868406802297,frozenset({'Jaw'})
0.17276078886896795,frozenset({'Kid'})
0.20633177052206875,frozenset({'Lamp'})
0.3020223956185169,frozenset({'Leisure Activities'})
0.10793779057206748,frozenset({'Light'})
0.12565760123902595,frozenset({'Lighting'})
0.09769113574573032,frozenset({'Machine'})
0.5906584850550912,frozenset({'Man'})
0.07949715074535155,frozenset({'Meal'})
0.08067697504832931,frozenset({'Military'})
0.1581988670319773,frozenset({'Monitor'})
0.17288143677628792,frozenset({'Musical Instrument'})
0.13642051687808107,frozenset({'Musician'})
0.2790628182789997,frozenset({'Nature'})
0.2141963306201583,frozenset({'Night Life'})
0.3368110794059634,frozenset({'Outdoors'})
0.5362546961496483,frozenset({'Overcoat'})
0.12624260330126344,frozenset({'Pants'})
