antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Table Lamp'}),frozenset({'Furniture'}),0.39380733944954127,0.835091743119266,0.35894495412844035,0.9114735002912056,1.0914651088353904,0.030079696574362436,1.862812349106711
frozenset({'Hat'}),frozenset({'Bar Counter'}),0.2995412844036697,0.6611238532110092,0.2202981651376147,0.7354517611026034,1.1124266013555422,0.022264276996885796,1.280961643144492
frozenset({'Sitting'}),frozenset({'Man'}),0.22660550458715598,0.7516055045871559,0.17041284403669724,0.7520242914979757,1.0005571897867482,9.489941924079037e-05,1.0016888223179181
frozenset({'Skin'}),frozenset({'Apparel'}),0.23428899082568808,0.9978211009174311,0.23371559633027522,0.997552618697993,0.9997309315074704,-6.290242824677494e-05,0.8902981651375993
frozenset({'Speech'}),frozenset({'Female'}),0.1378440366972477,0.9785550458715596,0.13509174311926606,0.9800332778702163,1.0015106273325074,0.0002037654658698651,1.0740347859327235
frozenset({'Smile'}),frozenset({'Clothing'}),0.33509174311926604,0.9978211009174311,0.33474770642201834,0.9989733059548255,1.0011547210580483,0.0003860943944112849,2.122247706422088
frozenset({'Urban'}),frozenset({'City'}),0.23279816513761467,0.19678899082568807,0.19678899082568807,0.845320197044335,4.295566502463054,0.150976874842185,5.192733594343483
frozenset({'Crowd'}),frozenset({'Female'}),0.6981651376146789,0.9785550458715596,0.6836009174311927,0.9791392904073587,1.0005970482072153,0.0004078991667367804,1.0280069349129513
frozenset({'Female'}),frozenset({'Crowd'}),0.9785550458715596,0.6981651376146789,0.6836009174311927,0.698581975858432,1.0005970482072153,0.0004078991667367804,1.0013829240800718
frozenset({'Hair'}),frozenset({'Girl'}),0.7682339449541284,0.7543577981651376,0.6010321100917431,0.7823555754590237,1.037114718455866,0.021508842900429204,1.1286399932042133
frozenset({'Girl'}),frozenset({'Hair'}),0.7543577981651376,0.7682339449541284,0.6010321100917431,0.7967467315293402,1.037114718455866,0.021508842900429204,1.1402820569122982
frozenset({'Night Life'}),frozenset({'Dating'}),0.2989678899082569,0.7151376146788991,0.25378440366972477,0.8488684311469121,1.1870001153946557,0.0399812200151502,1.8848635495738828
frozenset({'Door'}),frozenset({'Man'}),0.24403669724770644,0.7516055045871559,0.18692660550458715,0.7659774436090224,1.0191216521621416,0.003507280531941742,1.0614126229689396
frozenset({'Blossom'}),frozenset({'Dating'}),0.2198394495412844,0.7151376146788991,0.15561926605504586,0.7078768909754825,0.9898470957835482,-0.0015961935022304752,0.9751449868938397
frozenset({'Path'}),frozenset({'Head'}),0.18256880733944955,0.6454128440366973,0.10538990825688073,0.5772613065326633,0.8944062887286467,-0.012442344920461257,0.8387856646264158
frozenset({'Home Decor'}),frozenset({'Kid'}),0.4756880733944954,0.5317660550458716,0.2686926605504587,0.5648505303760848,1.0622162227473493,0.015737890329096837,1.0760301405372434
frozenset({'Kid'}),frozenset({'Home Decor'}),0.5317660550458716,0.4756880733944954,0.2686926605504587,0.5052835885270649,1.0622162227473495,0.015737890329096837,1.0598231925325738
frozenset({'Alcohol'}),frozenset({'Face'}),0.3577981651376147,0.9962155963302752,0.35676605504587156,0.9971153846153845,1.0009032063826584,0.00032194259742440723,1.3119266055045402
frozenset({'Person'}),frozenset({'Clothing'}),1.0,0.9978211009174311,0.9978211009174311,0.9978211009174311,1.0,0.0,1.0
