antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Food'}),frozenset({'Photography'}),0.3173004737373476,0.7551321545988765,0.25133966708949235,0.7921187892632781,1.048980346604428,0.01173587670096482,1.1779219705971624
frozenset({'Text'}),frozenset({'Man'}),0.231225245282042,0.7738227756348857,0.1773020269745528,0.7667935512763099,0.9909162348538932,-0.0016253341264541865,0.9698583619919352
frozenset({'Jar'}),frozenset({'Clothing'}),0.0759791866214502,0.9813093789639907,0.07530611716585985,0.9911413969335605,1.0100192846214817,0.0007470287281753918,2.109883566949517
frozenset({'Shop'}),frozenset({'Indoors'}),0.12860804059126563,0.9109736208547982,0.12343058324057056,0.9597423510466989,1.0535347336909047,0.006272050832104456,2.211415257966816
frozenset({'Bed'}),frozenset({'Lamp'}),0.126122861062932,0.32757772657847734,0.07181133345414067,0.569376026272578,1.7381402338298888,0.03049629335757225,1.5615068236938314
frozenset({'Pottery'}),frozenset({'Coat'}),0.11605270651583008,0.6512464728571798,0.0863858758963473,0.7443676109747936,1.1429890863117742,0.01080696011238351,1.3642775411703862
frozenset({'Door'}),frozenset({'Apparel'}),0.19741644878200315,0.9813093789639907,0.19563022599601335,0.9909520062942565,1.0098262867317602,0.0019036132444693599,2.0657199423276364
frozenset({'Lamp'}),frozenset({'Female'}),0.32757772657847734,0.7511713997255948,0.2810064977089751,0.8578315157262525,1.1419917159247823,0.03493947831609215,1.7502374140479833
frozenset({'Lamp'}),frozenset({'Accessories'}),0.32757772657847734,0.5419762354707603,0.19037510678505787,0.581160107475897,1.0722981367828823,0.012835763709984682,1.093553342708113
frozenset({'Sport'}),frozenset({'Female'}),0.18043438867172332,0.7511713997255948,0.10763933832095059,0.5965566714490674,0.7941685102321406,-0.027897813976219807,0.6167622133401865
frozenset({'Dress'}),frozenset({'Photography'}),0.10160760050739082,0.7551321545988765,0.07890445002459293,0.7765605095541402,1.0283769600125774,0.002177283729825008,1.095902272747332
frozenset({'Cafeteria'}),frozenset({'Female'}),0.10650029770379767,0.7511713997255948,0.08773201480752803,0.8237724842002917,1.096650490821693,0.007732037110173784,1.411973602108832
frozenset({'Tie'}),frozenset({'Man'}),0.3535426751922131,0.7738227756348857,0.2946232105413032,0.833345537087208,1.0769204051967671,0.021043836318682008,1.3571627210695811
frozenset({'Military Uniform'}),frozenset({'Man'}),0.1516477258018587,0.7738227756348857,0.11654456496414611,0.7685216797541824,0.9931494703340129,-0.0008038991345662577,0.9770989530463424
frozenset({'Bar Counter'}),frozenset({'Woman'}),0.43785756814828236,0.5409407440006213,0.25807036164539593,0.5893934019155729,1.0895711008133933,0.02121536296496132,1.1180026286498908
frozenset({'Automobile'}),frozenset({'Indoors'}),0.2355225348831189,0.9109736208547982,0.2083926583654767,0.8848098483183118,0.9712793302269982,-0.006162158029898612,0.772864501396037
frozenset({'Outdoors'}),frozenset({'Photo'}),0.4991845504672655,0.7551321545988765,0.38424499728183487,0.7697453715708137,1.0193518669320865,0.0072946921450170454,1.0634654646103299
frozenset({'Photo'}),frozenset({'Outdoors'}),0.7551321545988765,0.4991845504672655,0.38424499728183487,0.5088447034624614,1.0193518669320862,0.0072946921450170454,1.0196682252299758
frozenset({'Alcohol'}),frozenset({'Table'}),0.23368453752362214,0.36086877734344663,0.12332703409355665,0.5277500830840811,1.4624431821703707,0.038997580753338354,1.3533749816844258
frozenset({'Wood'}),frozenset({'Coat'}),0.1583784203577623,0.6512464728571798,0.10942556110694038,0.6909120627656096,1.0609071857762344,0.006282173472255903,1.1283310835852844
frozenset({'Pub'}),frozenset({'Furniture'}),0.4714333790675399,0.7552098164591369,0.392528929042947,0.8326286310471693,1.1025129876502624,0.036497813364639475,1.462557097264652
frozenset({'Furniture'}),frozenset({'Pub'}),0.7552098164591369,0.4714333790675399,0.392528929042947,0.5197614232338121,1.1025129876502624,0.036497813364639475,1.100633407028027
frozenset({'Grand Theft Auto'}),frozenset({'Apparel'}),0.3501514406275078,0.9813093789639907,0.3397965259261177,0.97042732515156,0.9889106799081863,-0.0038103668194086615,0.6320233503326554
frozenset({'Table Lamp'}),frozenset({'Female'}),0.25141732894975277,0.7511713997255948,0.2184110383390717,0.8687191103789127,1.1564858708628396,0.0295535314366156,1.895390875188254
frozenset({'Cafe'}),frozenset({'Pub'}),0.10178881151466515,0.4714333790675399,0.08654119961686815,0.850203458799593,1.8034434907456747,0.03855455625324065,3.52856358829615
frozenset({'Home Decor'}),frozenset({'Photography'}),0.30378731005203347,0.7551321545988765,0.23267493334023662,0.7659139326800171,1.0142780015596975,0.0032753673608476586,1.0460590337758224
frozenset({'Transportation'}),frozenset({'Apparel'}),0.4205907478837143,0.9813093789639907,0.41173729581402574,0.978949959992614,0.9975956420860181,-0.0009923497897423306,0.8879138010878441
frozenset({'Automobile'}),frozenset({'Accessory'}),0.2355225348831189,0.5419762354707603,0.1262264102099459,0.5359419652670917,0.9888661719670655,-0.0014212066145377067,0.9869967337013318
