antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Beverage'}),frozenset({'Photo'}),0.30610388429000274,0.669380514873101,0.19803511325388884,0.6469539375928678,0.9664965191218857,-0.006864862416809336,0.9364769086296424
frozenset({'Blossom'}),frozenset({'Apparel'}),0.13349404166287637,0.9490584917674884,0.12849085781861183,0.9625212947189097,1.0141854301586288,0.001797203978096129,1.3592120605674687
frozenset({'Human'}),frozenset({'Face'}),0.9999545165105067,0.9488765578095152,0.9488765578095152,0.9489197179895383,1.0000454855583352,4.3158216947558614e-05,1.0008449479588681
frozenset({'Indoors'}),frozenset({'Furniture'}),0.8248430819612481,0.6393614118075138,0.575911943964341,0.6982078853046595,1.0920394512561886,0.048539106561936496,1.1949900962672642
frozenset({'Furniture'}),frozenset({'Indoors'}),0.6393614118075138,0.8248430819612481,0.575911943964341,0.9007611865974249,1.0920394512561886,0.048539106561936496,1.7650041554628946
frozenset({'Human'}),frozenset({'People'}),0.9999545165105067,0.5033202947330119,0.5033202947330119,0.5033431885376393,1.0000454855583352,2.2892763337223343e-05,1.000046095823311
frozenset({'Human'}),frozenset({'Room'}),0.9999545165105067,0.690666787955972,0.690666787955972,0.6906982033204457,1.0000454855583352,3.14139355933607e-05,1.0001015686452874
frozenset({'Text'}),frozenset({'Human'}),0.16515055035022286,0.9999545165105067,0.16510506686072957,0.9997245937758195,0.9997700668071487,-3.7971866171632174e-05,0.1651505503502187
frozenset({'Screen'}),frozenset({'Room'}),0.146911671063404,0.690666787955972,0.11434549258619121,0.7783281733746129,1.1269228330467065,0.012878480619585658,1.3954556912042038
frozenset({'Child'}),frozenset({'Woman'}),0.2730828709178568,0.5546256708814701,0.26012007641226237,0.9525316455696203,1.7174315859843916,0.10866130592320813,9.38255253343038
frozenset({'Portrait'}),frozenset({'Female'}),0.5621759301373601,0.7895933776039298,0.4672973710543073,0.8312297734627833,1.0527314400548822,0.02340697956951826,1.2467046274282978
