,13_going_on_30,27_dresses,adaptation,angus,annie_hall,belle_epoque,bend_it_like_beckham,black_swan,blind_side,blood_diamond,bourne_identity,bourne_supremacy,bourne_ultimatum,break_up,breakfast_club,bridget_edge_of_reason,bridget_jones,brooklyn,carol,casino_royale,catfish,clueless,davinci_code,desperately_seeking_susan,exodus,fame,family,fight_club,gone_girl,grease,hairspray,hannah_and_her_sisters,high_school_musical,hsm,i_daniel,in_bruges,inception,italian_job,jane_eyre,kings_speech,layer_cake,lion_in_winter,little_miss_sunshine,little_princess,little_rascals,mad_mary,mamma_mia,manchester_by_the_sea,mean_girls,memento,metamorphosis,milk,months_weeks_days,moulin_rouge,muriels_wedding,oceans_eleven,oceans_thirteen,oceans_twelve,of_time_and_the_city,old_man_and_sea,paris_texas,passage_to_india,pluto,ps_i_love_you,pulp_fiction,pyjama_girls,quantum_solace,romy_michelle,secret_garden,sing_street,social_network,spectre,steel_magnolias,step_up,step_up_the_streets,strange_occurrences,synecdoche_new_york,tangerine,taxi_driver,the_caiman,the_guard,the_proposal,the_tempest,the_van,three_billboards,to_kill_a_mockingbird,tomboy,wedding_crashers,west_side_story,when_we_were_kings,working_girl,youth
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,83.95676204810478,77.15291931516619,145.97484902658863,60.10454142186521,41.73752963297682,41.300238286057805,93.60386673500828,0.03757132365742145,136.57616849166976,54.525542315561424,10.405767845754342,89.89977725747109,122.5495024299175,126.81163796453696,3.932948574637195,59.10389226685784,123.2244176854775,29.221182333909358,55.96063035526364,97.44549668797607,73.72247714172862,149.19281996608063,60.08305144537563,46.08761063499641,20.961548439671223,16.35617544804068,138.0455187002124,29.075620134891054,60.72035333444815,30.961808457344812,89.95539645301575,44.773631238288466,102.36378774137302,82.35152110071125,16.14509521429155,23.955076563647932,19.89987895372214,12.951025425789236,49.61741438717756,18.249845457038155,19.7515793047492,122.15000725973579,126.91669523419318,33.577690981231484,69.97536828316615,13.159328819977254,85.60736558104882,69.25602588902598,35.802095961430545,111.50364997535337,26.641451743219857,10.04925983787114,48.040371607091735,68.43960339654657,113.65733293611312,77.0773850642402,10.097056262660894,43.770245649363304,4.25511807242738,93.26143276144097,53.888321742557025,53.80085934169205,40.35916660787742,25.290976903462656,62.08024631754373,11.665341359909272,43.44085407393547,65.41865795325512,33.15974591298271,57.21936460114054,2.009183564726175,30.984369913563974,89.06897694906266,38.7638685642875,55.662579491396826,73.3248978704742,32.34743590841427,62.070195835311736,10.415611986740991,27.72202158087033,62.35339398102648,53.343540963634396,40.434410036237374,30.921490127920404,32.81466737390177,113.25358162106839,91.59149138035134,132.8894754178198,84.69116142210537,101.05522316808019,61.82739466150178,104.15449956979025
2,96.32641350235686,91.58243629070941,157.2637971301272,65.33822911237354,44.222172708556315,53.95229037627099,95.27996262100471,0.03757132365742145,145.99641644398977,61.48110890744829,9.26630859757456,91.43730018048781,120.00777553826146,63.902353745468176,75.72126915427465,39.56193430960691,120.7101690521609,43.199178444168396,58.23178581433347,111.19254547115153,65.18026670441546,158.58083645065392,55.64244899455705,55.30698072568818,28.420276575493983,20.749011151492073,160.0613693407024,79.83866754781897,158.48251094666736,58.789219758651576,101.28186346133494,69.37141125736234,122.90980033839054,81.42898681752229,20.560199928480206,37.01296324623407,54.82716074916848,39.37078460680655,69.857023109711,20.560689311057846,33.064427053714276,118.9421515690164,109.07939612097883,25.509965875397462,76.78920180722561,26.039490464627136,103.38951002614697,61.97568650292649,46.1823060967297,112.56483550180987,31.198792021342467,11.528066901676665,41.51620957791787,114.18277901051992,112.05125458481773,69.46862329467142,107.38576953294492,41.803672183765954,5.189880318810563,101.13262518620418,53.976424580250864,66.07688751885718,47.54694965899495,51.191066301623586,57.67618672139258,13.715506151403874,7.327590080571435,91.50815256903196,33.491583213238236,85.26149525248495,2.4890815303828564,44.15194145344604,65.62913583617775,57.24409969808288,152.43573533395488,96.15381041336504,40.27667044115181,57.01203466669489,16.247972142540963,31.818650542873613,62.40427424615723,65.36405984418839,50.78852996713447,42.235896481431254,46.96614952350663,121.74704296003331,90.21195755067505,136.16233230151772,89.410945646882,94.45281312428367,85.38758550823651,111.62598399606296
3,92.76508039609789,87.50882309766081,145.04275003648686,69.65072000057982,44.1084024394915,81.6774366550309,95.64201286994494,0.6937241851539395,136.7200372778904,63.31618473355637,52.41663275524834,90.7925119744575,64.07590401903587,68.18727541840565,75.1271391511552,100.56043710727964,115.13987581484417,29.909318339036354,58.473060827979516,102.6891002067506,82.65692082348484,149.55817439692706,53.33365290793289,126.21407002344249,32.52503487344047,24.424227693678475,163.9547335189086,129.4431769501439,141.21211001283953,67.90331682523245,98.63339546790085,74.17785606988357,119.26111652189878,102.13633422412629,31.578942912633128,43.888057656582184,56.21701311527786,55.47418778831849,103.16007942795142,108.72439993578216,54.96535735244623,216.97474581752743,124.35806055550823,105.59188264729663,123.3313447254486,26.066751575756257,103.6646096954864,68.49235338285128,45.16550128971827,78.13259830324117,32.88786519727754,11.827587887881943,41.39984148715799,93.53112423115516,83.49937992707501,68.37611582497489,103.49371042913887,70.01506124130046,5.49259853760636,91.82907317911788,61.177689345262166,58.50548540181412,173.63509206597396,69.56598789964607,68.9050531238903,13.993089760779808,60.54101316809364,94.83678028027093,32.7304143628635,93.99991293548916,3.2276229966740795,46.53191827772257,92.20766549909816,57.27677436093917,145.26379177338876,107.45594141389009,85.15772289867652,60.71554103013745,48.89906917839944,33.62252002817068,52.25207082454837,95.03545438867481,87.31004162624872,52.19811325975702,61.167462985131095,131.82853905490114,78.79952912970231,135.95184535684888,94.4730958633651,131.48038109028016,116.7657739641883,141.41736250533273
4,100.59013033393323,89.60553944872024,135.81710528702905,70.05853939462338,40.3171766030544,79.81133057713001,97.85936173537971,3.675134480200651,136.36817960385173,65.68766866464692,54.77528065697107,91.64662270432595,61.847599400958764,223.22220540102686,75.34508776738636,100.72406161650115,113.54195555029324,35.454305051583425,54.4965998307779,105.2081572436144,78.45840769854605,139.37092679235909,108.15059180964757,126.4316015313041,37.364906052962425,26.264262487942375,128.78005350724612,138.06251860689522,124.20146526997048,67.31335167994624,99.3746262127719,79.57528720134027,110.84068013725398,106.4860006167151,43.74482778434577,45.075753855336814,51.19302103205445,54.90831768963343,79.39022044977622,108.98581323255192,74.546897292492,187.85876689322515,129.3780557314735,105.94775476611046,140.9902381190526,24.103940936152938,102.02323893375123,81.80897731639696,151.70822642172018,82.90647931504844,77.37288031469704,12.620750309135328,58.37279032466558,100.64245717994616,124.87401874869357,71.25995217355072,111.26421512726728,80.62907016781656,6.026596507690871,73.53289843881,67.31980960435871,49.40033715746847,171.43956402937837,77.79266272498064,62.52744809468059,14.198951332506962,147.84858564774922,93.57530105008578,32.50480767816666,97.6135103223722,122.51157331445592,80.99533125681083,100.41153582535489,58.62121342254468,145.36214520415368,120.24197634677674,87.65470153292083,75.24635732556402,92.07754803075706,37.70405473658134,75.6079913013423,120.6668354459156,86.87345724956714,108.9423996764459,67.63013718459749,138.53135732166243,81.76749306233421,136.08655468421296,94.98792400767164,116.64135866078318,135.29404376609003,136.55418908617702
5,100.84063006288757,99.727205586731,143.20424108790766,77.84307866155363,51.850524034569275,85.89214044631801,94.56459050013764,16.81356186353566,136.9653022838514,69.18998962689784,54.33215173500828,93.56140415171183,65.96839924431801,213.13201977356113,101.45039974400098,101.15391562086232,112.9916986411858,36.44633918230219,53.60230219894077,103.75809712050686,75.17131253130127,129.13099072517684,107.26718425725521,129.00455148608435,38.47691461723424,27.030410305020514,148.16495515058722,138.6505913068689,130.30942027471096,53.73351811506499,97.60144392268698,74.28734255307725,117.43469268103257,107.25905711247032,50.520089766508185,45.0793319008604,85.53432093471136,47.58055276914338,55.550753109900015,107.89056710861637,92.6332346686993,172.61387817223738,116.67556173028264,95.42452635155249,140.0678338258469,31.647708445410057,102.80331443780359,74.9962021367604,152.04113432652207,87.75564812355842,77.31296690758374,13.673977457964964,69.29169293412754,98.8732978132605,94.60066285097655,69.44210220619662,44.04222119209871,76.2056624238783,6.3785048968640465,84.1979192987329,66.77135724095824,59.32855141613339,168.76667967121168,80.01299073489625,67.68681098323653,21.545351306142415,144.97951980718523,91.98420056337982,32.80950093767831,96.76435067016085,120.85258528031511,81.19981045757591,85.53087800894536,58.31982034562343,128.15272919764587,134.7876539460586,119.60544098781311,220.10915052083618,93.47433154922183,138.35032162179525,82.15246458218162,121.08987718240037,77.06922979415663,100.61292055500971,139.4287942812188,133.6410744056358,81.47335753869,139.2939312040673,98.56160019224325,99.66324485664775,138.12788682915945,140.77234072995242
6,100.89231767008604,97.98755517068554,137.33162205356936,87.36069024393156,59.73311502916154,82.8497587172545,93.49333685983058,25.00451464947199,192.22212284112516,71.46331846758427,50.29204731302733,91.74503100199811,66.05900828263748,201.5999692638518,101.53147764576313,102.0502538860123,110.21482483843903,37.351627352559575,57.47346456781896,107.63680717680171,63.473755200132516,121.71659157433214,113.26689660024851,105.02911841460411,39.25358530091662,30.933248317471605,133.90250168326608,136.83113230165705,123.56313911414452,100.55732905806192,81.3396102272925,74.514684615882,107.90639425210696,106.35497480008321,72.3845304377305,45.0793319008604,89.69562499604974,109.17588272018251,47.29322058339814,108.23183327123822,107.00165735588632,156.2428758130095,115.3123568046329,95.46396849844686,141.8550886415798,61.55587153715153,98.61625028876954,80.09233682613562,151.0950577809273,67.85519128997875,54.99760448047699,15.015309049012581,136.07859601810182,92.93036159956078,94.04731103782402,71.91322823841465,38.48381998075979,86.03333042144784,6.90148428855786,84.51245066893216,66.996508526627,67.90208138886047,137.93941568212782,84.17058164368422,75.94531811406138,18.60177095126021,141.8620750907606,88.89453515863957,44.54400626371918,107.61075995804835,120.88725995674119,81.11614838257407,98.28725846932133,57.172823697705226,150.99140939654131,146.37559855438585,58.68670114069399,219.09346574082048,98.22902131096313,137.20602320959424,62.06049127745758,94.36715312636306,84.360756259198,87.21327455528427,143.36328733456776,133.28139256347276,132.4197186470885,138.5015916367408,99.4797205975436,105.09114087755685,142.71094370567417,123.39017855174775
7,102.83070725563032,97.51294426416126,141.87664498852854,86.31289670565265,41.005252083796236,83.00874198844005,90.79750058812688,27.765706534712113,192.33790024927322,73.99693431928812,51.821891928537376,80.43542273862737,59.1460599618293,197.12862057682884,77.56817063822805,103.09689899737813,101.3829894563067,25.59623866537193,60.988680755150156,103.00242488752525,63.43735378042418,166.11088214647341,114.1631727951965,103.33673078168479,37.66628777600871,32.605233545529224,151.29809558152883,67.52489858894312,129.37272237524388,137.02448164524648,86.571235684623,74.15309769775517,122.08670845773953,106.2803489928447,98.87081881767897,45.0793319008604,59.74707127517247,109.38944331278687,55.34342267444006,108.35021785944193,162.37878703853906,93.70332683561156,128.810186561901,95.91776626028374,148.33720725312378,75.10003300318499,139.53927324959497,71.96844225914148,162.32484984415976,68.18351252806221,41.08606202538305,16.156719681966464,151.23399395082794,95.71658669379914,89.76356637941272,75.44948254564667,40.71074767167143,54.11385254731898,7.229969860858868,74.68698000708288,76.76659735822486,68.39684883828215,136.89074755090752,85.35588440356537,77.9127178698239,17.383545712966153,364.45384985932014,97.59437752102961,44.57675945741187,108.35903228313018,120.87241841294589,81.18536827112278,149.36322949542944,66.83006355699561,133.2693084599576,159.18954095472776,57.452319919817626,64.55095033914074,102.83427976768434,137.1411265448693,58.43973277527076,95.16886602979295,80.6168587307295,87.8721896791107,133.8026393513147,143.11909763453505,81.13194977600699,139.79303670404124,100.66724331331065,93.96083854837521,140.01049019949022,132.80085514583953
8,99.9206248983874,91.14570290600369,146.0692612562103,83.00184315832468,55.71284248978161,84.17065099244468,98.6865425577895,30.548844957201034,192.38239961923796,79.40029875477805,51.14279892373229,88.85912176384709,89.53613343968557,202.89132469421037,77.28920741757469,114.77890302919216,88.62961011547338,25.606077440037993,61.19964357980764,89.22737183004317,70.48758655700273,163.44091097364398,115.95225533995476,107.39528314159867,32.37511479713349,36.35116078105834,181.9915153947311,70.38864333904377,155.64114544022735,136.81648547468484,85.1922436313378,65.1020033955396,125.82866604222977,106.08242755429757,103.1101983992807,45.0793319008604,60.2443846404901,110.07386030104153,58.32835044708051,98.16813748875155,170.1346208276177,138.3824053995592,128.98517066848498,96.32986055069497,152.6829462490222,86.9371249304066,136.57124229396254,79.40535998182213,160.58734575401465,141.03349246410565,41.10557357396446,16.296438198172627,145.88864169909996,96.86813536373137,83.7704957243098,82.83332683896784,39.31798468947177,49.375803390022696,7.495661249855813,68.12364037760798,75.26334347683711,72.92043344233198,184.15188854734984,76.49718678635739,71.74218953637119,15.996664646207995,7.328639194086915,94.97316541361526,44.66415424432434,111.40966132384047,121.17762004820746,81.24414892468333,150.06184317819364,64.80549186670414,150.7011750122088,172.06317527682893,57.65480961071557,69.5346771881593,64.34631862452845,137.07804553625863,61.91110600809656,119.4211989186519,146.56103109604737,89.99563558761525,158.25387520908166,144.59745897586313,90.11176732763498,166.36504994373365,99.33218137433093,115.58140817774333,110.63029706657275,127.25346794171523
9,94.08689147971296,96.62237240835208,138.13172027818823,79.08246325380034,30.744121598054168,84.8241258756539,91.61391729957892,33.36968359693112,137.61733254927736,80.18735123337687,52.354680924239226,95.95984434747506,57.768130001302204,204.13144333470683,77.34524089783905,145.83279579234812,102.26227469547368,26.079006947916756,61.11286928602826,89.23417064773444,68.20767762287724,142.72862615152025,116.93962043032673,106.86272723708929,212.0391424087818,35.97553637123662,144.12154151228805,67.72716684016169,152.19661852108388,118.81029033819325,114.1094708026109,74.26894528077311,119.42798156755528,109.0487486094629,102.6875114120505,45.05975553143289,59.97988656687578,107.1824406519657,50.73502078475688,99.43147419489262,154.25660490563675,155.14513628487367,128.75109894463137,95.96777450187523,144.40820195462345,86.71852114584416,139.83627512646876,82.57778330354306,159.53751873241214,141.55044277874927,40.145392841833306,17.23477983234962,143.61151182852407,93.73283746545194,164.6470181888396,84.1050839567126,41.86874850656169,48.51375091433127,7.990487472634513,103.21724956259635,63.516013380086314,65.47857462527634,142.7389411215454,64.2153024779761,67.2461531724117,15.641857495900796,25.236160507688393,101.8485993975621,41.51700281151174,114.31290051053223,121.33261790082115,80.94568696185176,147.6100617469227,42.15620992348371,153.3542813402169,144.94755340218524,56.682114472024175,69.73016239186958,57.748812098913554,132.97478441098013,68.75375978969561,122.49442517831721,129.07467133705262,91.26269613107385,170.76148300977846,134.60650994779266,94.63380559202565,163.68182901355763,94.99555106094026,145.40840233375275,104.15239604296082,134.0320180407379
