antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Photo'}),frozenset({'Beverage'}),0.9384877771461058,0.5896532120523025,0.5522455940875497,0.5884419675308941,0.997945835795259,-0.001136738178477037,0.9970569289727097
frozenset({'Beverage'}),frozenset({'Photo'}),0.5896532120523025,0.9384877771461058,0.5522455940875497,0.9365599691477052,0.997945835795259,-0.001136738178477037,0.9696121207303795
frozenset({'Selfie'}),frozenset({'Beverage'}),0.19272313814667424,0.5896532120523025,0.11620238772029562,0.6029498525073747,1.0225499330509757,0.0025625702753095253,1.0334885669707985
frozenset({'Banister'}),frozenset({'Portrait'}),0.14553723706651506,0.869357589539511,0.12563956793632747,0.8632812500000001,0.993010540642166,-0.0008843336680584291,0.9555559165110058
frozenset({'Baby'}),frozenset({'Plant'}),0.13018760659465606,0.8123934053439454,0.10312677657760091,0.7921397379912664,0.9750691386470521,-0.0026367764774096053,0.9025611381562287
frozenset({'Blossom'}),frozenset({'Food'}),0.30119386014781124,0.6474133030130756,0.20375213189312108,0.676481691204228,1.0448992754023858,0.008755220047568235,1.0898508288428967
frozenset({'Plant'}),frozenset({'Pub'}),0.8123934053439454,0.8019329164297897,0.6587833996588971,0.8109167249825052,1.0112026933533438,0.007298386823098579,1.0475124441962638
frozenset({'Pub'}),frozenset({'Plant'}),0.8019329164297897,0.8123934053439454,0.6587833996588971,0.8214943995462923,1.0112026933533438,0.007298386823098579,1.050984362278914
frozenset({'City'}),frozenset({'Plant'}),0.26060261512222854,0.8123934053439454,0.20886867538374077,0.8014834205933682,0.986570564607232,-0.0028431705569440524,0.9450424504432461
frozenset({'Car'}),frozenset({'Plant'}),0.1871517907902217,0.8123934053439454,0.1519044911881751,0.8116646415552855,0.9991029422643437,-0.00013638944811075748,0.9961304993673089
frozenset({'Path'}),frozenset({'Transportation'}),0.21171119954519613,0.3604320636725412,0.11790790221716885,0.5569280343716434,1.5451678429964049,0.04160039766250463,1.443485451444519
frozenset({'Bottle'}),frozenset({'Alcohol'}),0.13723706651506537,0.45309835133598636,0.1320068220579875,0.9618889809444906,2.1229143255725957,0.06982493347782429,14.350223694292756
frozenset({'Dining Room'}),frozenset({'Woman'}),0.13644115974985788,0.8225127913587266,0.10437748720864128,0.765,0.9300767210395355,-0.00784711195343625,0.7552647176224402
frozenset({'Liquor'}),frozenset({'Pub'}),0.12802728823194998,0.8019329164297897,0.12552586696986925,0.980461811722913,1.2226232289951822,0.02285657033542432,10.13743345909352
frozenset({'Bartender'}),frozenset({'Photography'}),0.25241614553723707,0.9384877771461058,0.2395679363274588,0.9490990990990992,1.0113068302128152,0.002678468986429261,1.208470218899517
frozenset({'Indoors'}),frozenset({'Home Decor'}),0.9861284820920978,0.5226833428084139,0.5191586128482092,0.5264614320304393,1.00722825640803,0.0037256813897244,1.0079784192409609
frozenset({'Home Decor'}),frozenset({'Indoors'}),0.5226833428084139,0.9861284820920978,0.5191586128482092,0.9932564716119208,1.00722825640803,0.0037256813897244,2.057011865245997
frozenset({'Skin'}),frozenset({'Plant'}),0.26810687890847074,0.8123934053439454,0.21591813530415008,0.8053435114503816,0.9913220690281465,-0.0018901250484392729,0.9637828980369859
frozenset({'Smile'}),frozenset({'Accessory'}),0.4059124502558272,0.6025014212620807,0.25241614553723707,0.6218487394957983,1.0321116557587369,0.007853317350127564,1.0511629082180531
