support,itemsets
0.35158737378331667,frozenset({'Accessories'})
0.35158737378331667,frozenset({'Accessory'})
0.21732011279905394,frozenset({'Alcohol'})
0.10770490312016738,frozenset({'Animal'})
0.9490584917674884,frozenset({'Apparel'})
0.11693805148731011,frozenset({'Architecture'})
0.1822068589102156,frozenset({'Art'})
0.15005003183844265,frozenset({'Audience'})
0.47371054307286453,frozenset({'Bar Counter'})
0.11470936050213773,frozenset({'Bartender'})
0.10570362958246157,frozenset({'Bed'})
0.30610388429000274,frozenset({'Beverage'})
0.20435731829345946,frozenset({'Blonde'})
0.13349404166287637,frozenset({'Blossom'})
0.36109342308741926,frozenset({'Building'})
0.1058400800509415,frozenset({'Cafe'})
0.1397707632129537,frozenset({'Chair'})
0.2730828709178568,frozenset({'Child'})
0.11375420722277813,frozenset({'City'})
0.9490584917674884,frozenset({'Clothing'})
0.5457563904302738,frozenset({'Coat'})
0.1107522969162194,frozenset({'Couch'})
0.2442008550896025,frozenset({'Court'})
0.3706904393705085,frozenset({'Crowd'})
0.185163285727281,frozenset({'Cushion'})
0.41876648776494135,frozenset({'Dating'})
0.11420904211771127,frozenset({'Dining Table'})
0.12744473756026561,frozenset({'Display'})
0.13990721368143363,frozenset({'Door'})
0.30610388429000274,frozenset({'Drink'})
0.24351860274720277,frozenset({'Electronics'})
0.9488765578095152,frozenset({'Face'})
0.15600836896206677,frozenset({'Fashion'})
0.7895933776039298,frozenset({'Female'})
0.24729373237514782,frozenset({'Finger'})
0.13349404166287637,frozenset({'Flower'})
0.35131447284635675,frozenset({'Food'})
0.16305830983353042,frozenset({'Food Court'})
0.6393614118075138,frozenset({'Furniture'})
0.43182024924952245,frozenset({'Girl'})
0.19621577367415627,frozenset({'Glass'})
0.10233785135995634,frozenset({'Gown'})
0.12444282725370691,frozenset({'Grand Theft Auto'})
0.5701355407986901,frozenset({'Hair'})
0.1626489584280906,frozenset({'Hat'})
0.5187846811607386,frozenset({'Head'})
0.2632129536978077,frozenset({'Home Decor'})
0.15923769671609206,frozenset({'Housing'})
0.11921222596197581,frozenset({'Hug'})
0.9999545165105067,frozenset({'Human'})
0.8248430819612481,frozenset({'Indoors'})
0.2354225416173929,frozenset({'Interior Design'})
0.2465205130537615,frozenset({'Jacket'})
0.2730828709178568,frozenset({'Kid'})
0.2579823524060766,frozenset({'Lamp'})
0.1335395251523697,frozenset({'Leisure Activities'})
0.11725643591376331,frozenset({'Lighting'})
0.5056399526971709,frozenset({'Man'})
0.14018011461839353,frozenset({'Meal'})
0.12744473756026561,frozenset({'Monitor'})
0.2675793686891658,frozenset({'Nature'})
0.17351951241699262,frozenset({'Night Life'})
0.33398526334940415,frozenset({'Outdoors'})
0.3808787410170108,frozenset({'Overcoat'})
0.5033202947330119,frozenset({'People'})
0.16173928863822432,frozenset({'Performer'})
0.9999545165105067,frozenset({'Person'})
0.669380514873101,frozenset({'Photo'})
0.669380514873101,frozenset({'Photography'})
0.13904302738106067,frozenset({'Pillow'})
0.48908396252160463,frozenset({'Plant'})
0.5621759301373601,frozenset({'Portrait'})
0.5015464386427727,frozenset({'Pub'})
0.2809969980896934,frozenset({'Restaurant'})
0.11680160101883016,frozenset({'Road'})
0.12321477303738743,frozenset({'Robe'})
0.690666787955972,frozenset({'Room'})
0.146911671063404,frozenset({'Screen'})
0.12890020922405168,frozenset({'Shelf'})
0.10224688438096971,frozenset({'Shirt'})
0.13117438369871737,frozenset({'Shop'})
0.11011552806331301,frozenset({'Sitting'})
0.11957609387792231,frozenset({'Skin'})
0.18893841535522604,frozenset({'Smile'})
0.2662148640043664,frozenset({'Suit'})
0.2726280360229237,frozenset({'Table'})
0.1936686982625307,frozenset({'Table Lamp'})
0.27485672700809605,frozenset({'Teen'})
0.16515055035022286,frozenset({'Text'})
0.17124533794232694,frozenset({'Tie'})
0.11375420722277813,frozenset({'Town'})
0.16283089238606385,frozenset({'Transportation'})
0.14604748476303103,frozenset({'Tree'})
0.14154461930319295,frozenset({'Urban'})
0.10379332302374238,frozenset({'Vegetation'})
0.1596925316110252,frozenset({'Vehicle'})
