lag,movie,rms,-rms,-rms_normed,rms_normed
16,fight_club,97.54142123702076,-97.54142123702076,0.22189191529511443,-0.22189191529511443
17,fight_club,97.62227028291444,-97.62227028291444,0.22019477483847125,-0.22019477483847125
18,fight_club,97.46350772683796,-97.46350772683796,0.2235274345370382,-0.2235274345370382
19,fight_club,96.2781602878294,-96.2781602878294,0.2484096217253091,-0.2484096217253091
20,fight_club,95.59643177439665,-95.59643177439665,0.26272010650351313,-0.26272010650351313
21,fight_club,95.65030768821545,-95.65030768821545,0.2615891717847443,-0.2615891717847443
22,fight_club,94.99383559743643,-94.99383559743643,0.27536948708225856,-0.27536948708225856
23,fight_club,95.61514015775192,-95.61514015775192,0.26232739000426863,-0.26232739000426863
24,fight_club,94.59716204326948,-94.59716204326948,0.2836962487578684,-0.2836962487578684
25,fight_club,99.21844494559997,-99.21844494559997,0.1866887196220062,-0.1866887196220062
26,fight_club,91.44829598494341,-91.44829598494341,0.3497955814223866,-0.3497955814223866
27,fight_club,90.82562053585146,-90.82562053585146,0.36286645547329405,-0.36286645547329405
28,fight_club,91.43642132376249,-91.43642132376249,0.350044848036189,-0.350044848036189
29,fight_club,102.59303842681686,-102.59303842681686,0.1158510361541208,-0.1158510361541208
30,fight_club,100.74767926887787,-100.74767926887787,0.15458784064397804,-0.15458784064397804
31,fight_club,69.11933796088674,-69.11933796088674,0.8185132712655638,-0.8185132712655638
32,fight_club,69.31906956285543,-69.31906956285543,0.8143206110006925,-0.8143206110006925
33,fight_club,69.2534064027387,-69.2534064027387,0.8156989773662237,-0.8156989773662237
34,fight_club,69.25294435548584,-69.25294435548584,0.8157086764180437,-0.8157086764180437
35,fight_club,182.5804024123904,-182.5804024123904,-1.563201449124009,1.563201449124009
36,fight_club,209.45166693648585,-209.45166693648585,-2.127268837191529,2.127268837191529
37,fight_club,125.09683255120943,-125.09683255120943,-0.356536720736625,0.356536720736625
38,fight_club,148.70739753677228,-148.70739753677228,-0.8521572268078106,0.8521572268078106
39,fight_club,149.78836457951718,-149.78836457951718,-0.8748483158647262,0.8748483158647262
40,fight_club,154.68089317522256,-154.68089317522256,-0.9775496912894128,0.9775496912894128
41,fight_club,146.3492981677893,-146.3492981677893,-0.8026572507023626,0.8026572507023626
42,fight_club,145.8805641156421,-145.8805641156421,-0.7928178331246789,0.7928178331246789
43,fight_club,143.6478187218742,-143.6478187218742,-0.7459492214390199,0.7459492214390199
44,fight_club,152.64415306239763,-152.64415306239763,-0.9347955189063706,0.9347955189063706
45,fight_club,158.57770640016253,-158.57770640016253,-1.0593495357145923,1.0593495357145923
46,fight_club,154.34493712017974,-154.34493712017974,-0.9704974792767049,0.9704974792767049
47,fight_club,67.1377633507108,-67.1377633507108,0.8601094385624389,-0.8601094385624389
48,fight_club,180.13855733919146,-180.13855733919146,-1.5119435274408,1.5119435274408
49,fight_club,282.65804989016317,-282.65804989016317,-3.663978551225407,3.663978551225407
50,fight_club,95.65504111296707,-95.65504111296707,0.2614898102331557,-0.2614898102331557
51,fight_club,78.65136792234664,-78.65136792234664,0.6184219343461295,-0.6184219343461295
52,fight_club,92.3285205776096,-92.3285205776096,0.33131837181980933,-0.33131837181980933
53,fight_club,59.84025201279334,-59.84025201279334,1.0132949410936332,-1.0132949410936332
54,fight_club,76.93117711303991,-76.93117711303991,0.6545312709913524,-0.6545312709913524
55,fight_club,73.98618046794104,-73.98618046794104,0.7163510846431793,-0.7163510846431793
56,fight_club,81.08309521362003,-81.08309521362003,0.5673763997956016,-0.5673763997956016
57,fight_club,81.09355161694279,-81.09355161694279,0.5671569045014534,-0.5671569045014534
58,fight_club,108.09716088763209,-108.09716088763209,0.00031140543477612374,-0.00031140543477612374
59,fight_club,203.2163038446437,-203.2163038446437,-1.996379389480046,1.996379389480046
0,gone_girl,0.0,-0.0,2.2694298961081754,-2.2694298961081754
1,gone_girl,60.72035333444815,-60.72035333444815,0.9948203191309992,-0.9948203191309992
2,gone_girl,158.48251094666736,-158.48251094666736,-1.0573512430491776,1.0573512430491776
3,gone_girl,141.21211001283953,-141.21211001283953,-0.6948201110703391,0.6948201110703391
4,gone_girl,124.2014652699705,-124.2014652699705,-0.33774164381582417,0.33774164381582417
5,gone_girl,130.30942027471096,-130.30942027471096,-0.46595660827603747,0.46595660827603747
6,gone_girl,123.56313911414452,-123.56313911414452,-0.3243422383978515,0.3243422383978515
7,gone_girl,129.37272237524388,-129.37272237524388,-0.44629394085348484,0.44629394085348484
8,gone_girl,155.64114544022738,-155.64114544022738,-0.9977067995089196,0.9977067995089196
9,gone_girl,152.19661852108388,-152.19661852108388,-0.9254011102598223,0.9254011102598223
10,gone_girl,160.05444627477885,-160.05444627477885,-1.0903484789605664,1.0903484789605664
11,gone_girl,166.04017542727127,-166.04017542727127,-1.2159977429056417,1.2159977429056417
12,gone_girl,174.49323781778168,-174.49323781778168,-1.3934399626237142,1.3934399626237142
13,gone_girl,183.62564142214646,-183.62564142214646,-1.5851425541885171,1.5851425541885171
14,gone_girl,184.39112653658512,-184.39112653658512,-1.6012112132841396,1.6012112132841396
15,gone_girl,198.89859507496112,-198.89859507496112,-1.9057443281502306,1.9057443281502306
16,gone_girl,200.17916695724549,-200.17916695724549,-1.9326254165420753,1.9326254165420753
17,gone_girl,139.75909602872864,-139.75909602872864,-0.6643192091828198,0.6643192091828198
18,gone_girl,138.25909967958998,-138.25909967958998,-0.6328320783107032,0.6328320783107032
19,gone_girl,237.31481867614545,-237.31481867614545,-2.7121573976470894,2.7121573976470894
20,gone_girl,230.71708493328842,-230.71708493328842,-2.5736612566798054,2.5736612566798054
21,gone_girl,212.62790093701145,-212.62790093701145,-2.193942663239469,2.193942663239469
22,gone_girl,183.0444670328627,-183.0444670328627,-1.5729428484589614,1.5729428484589614
23,gone_girl,166.07318943102572,-166.07318943102572,-1.2166907554302562,1.2166907554302562
24,gone_girl,130.17004380324346,-130.17004380324346,-0.4630308910233848,0.4630308910233848
25,gone_girl,131.90295197460816,-131.90295197460816,-0.4994071838139993,0.4994071838139993
26,gone_girl,145.45308799754582,-145.45308799754582,-0.7838444803008996,0.7838444803008996
27,gone_girl,177.7954881910841,-177.7954881910841,-1.4627590577910972,1.4627590577910972
28,gone_girl,169.85538625282558,-169.85538625282558,-1.2960846328756919,1.2960846328756919
29,gone_girl,171.96076042225448,-171.96076042225448,-1.3402795351137198,1.3402795351137198
30,gone_girl,161.08836314635957,-161.08836314635957,-1.1120519156822928,1.1120519156822928
31,gone_girl,173.6383123498559,-173.6383123498559,-1.3754938188814698,1.3754938188814698
32,gone_girl,162.00396632533472,-162.00396632533472,-1.1312717738771951,1.1312717738771951
33,gone_girl,159.4065450833014,-159.4065450833014,-1.0767480794529507,1.0767480794529507
34,gone_girl,154.96197673257151,-154.96197673257151,-0.9834500488211686,0.9834500488211686
35,gone_girl,152.28730384842197,-152.28730384842197,-0.9273047287397707,0.9273047287397707
36,gone_girl,151.5940702017302,-151.5940702017302,-0.912752734282669,0.912752734282669
37,gone_girl,165.48771123785139,-165.48771123785139,-1.204400706523246,1.204400706523246
38,gone_girl,132.03585000542952,-132.03585000542952,-0.5021969090633452,0.5021969090633452
39,gone_girl,135.46819199471022,-135.46819199471022,-0.5742468187023936,0.5742468187023936
40,gone_girl,131.6961342301202,-131.6961342301202,-0.49506577498916615,0.49506577498916615
41,gone_girl,148.23401677055622,-148.23401677055622,-0.8422202678633792,0.8422202678633792
42,gone_girl,152.5096179810093,-152.5096179810093,-0.9319714295564215,0.9319714295564215
43,gone_girl,140.48623249037823,-140.48623249037823,-0.6795828736197338,0.6795828736197338
44,gone_girl,141.47546797247992,-141.47546797247992,-0.7003483822199138,0.7003483822199138
45,gone_girl,144.3061516622922,-144.3061516622922,-0.7597685987090181,0.7597685987090181
46,gone_girl,139.50290649177217,-139.50290649177217,-0.6589414137749527,0.6589414137749527
47,gone_girl,119.92516053636491,-119.92516053636491,-0.24797571413645517,0.24797571413645517
48,gone_girl,148.28427259740118,-148.28427259740118,-0.843275211628984,0.843275211628984
49,gone_girl,153.68501878209526,-153.68501878209526,-0.9566448221765009,0.9566448221765009
50,gone_girl,156.77524931164666,-156.77524931164666,-1.0215133087997312,1.0215133087997312
51,gone_girl,158.18167364646274,-158.18167364646274,-1.051036225383837,1.051036225383837
52,gone_girl,158.6828412799967,-158.6828412799967,-1.0615564715664454,1.0615564715664454
53,gone_girl,159.2030723032354,-159.2030723032354,-1.0724768863540268,1.0724768863540268
54,gone_girl,159.76170447382282,-159.76170447382282,-1.0842033977383787,1.0842033977383787
55,gone_girl,159.4421720680406,-159.4421720680406,-1.0774959422938877,1.0774959422938877
56,gone_girl,159.29364729823422,-159.29364729823422,-1.0743781887958008,1.0743781887958008
57,gone_girl,158.95199674618812,-158.95199674618812,-1.0672064409105584,1.0672064409105584
58,gone_girl,158.38292442561664,-158.38292442561664,-1.0552607754135572,1.0552607754135572
59,gone_girl,157.70066835079237,-157.70066835079237,-1.0409392163453475,1.0409392163453475
0,grease,0.0,-0.0,2.2694298961081754,-2.2694298961081754
1,grease,30.96180845734481,-30.96180845734481,1.6194959709398644,-1.6194959709398644
2,grease,58.78921975865158,-58.78921975865158,1.0353576548835572,-1.0353576548835572
3,grease,67.90331682523245,-67.90331682523245,0.8440393444880708,-0.8440393444880708
4,grease,67.31335167994624,-67.31335167994624,0.8564235811232342,-0.8564235811232342
5,grease,53.733518115064996,-53.733518115064996,1.1414842727205923,-1.1414842727205923
6,grease,100.55732905806192,-100.55732905806192,0.15858357170221596,-0.15858357170221596
7,grease,137.02448164524648,-137.02448164524648,-0.6069156288161615,0.6069156288161615
8,grease,136.81648547468484,-136.81648547468484,-0.602549483093784,0.602549483093784
9,grease,118.81029033819323,-118.81029033819323,-0.22457294795278257,0.22457294795278257
10,grease,118.25836453887793,-118.25836453887793,-0.21298721317101613,0.21298721317101613
11,grease,116.66868388918779,-116.66868388918779,-0.17961747684438603,0.17961747684438603
12,grease,115.38430625713512,-115.38430625713512,-0.1526565001640866,0.1526565001640866
13,grease,114.83596927787808,-114.83596927787808,-0.1411460999969115,0.1411460999969115
14,grease,113.17175038182192,-113.17175038182192,-0.10621169618315546,0.10621169618315546
15,grease,105.50101967739359,-105.50101967739359,0.054808230107859734,-0.054808230107859734
16,grease,111.99419202056404,-111.99419202056404,-0.08149301319984466,0.08149301319984466
17,grease,117.47299614255462,-117.47299614255462,-0.1965011747269516,0.1965011747269516
18,grease,121.0411922929332,-121.0411922929332,-0.27140286314030626,0.27140286314030626
19,grease,96.56511001241695,-96.56511001241695,0.24238612471013665,-0.24238612471013665
20,grease,69.11286615420572,-69.11286615420572,0.8186491240121798,-0.8186491240121798
21,grease,72.30413834393565,-72.30413834393565,0.7516596242415481,-0.7516596242415481
22,grease,64.46227887272865,-64.46227887272865,0.9162717951927839,-0.9162717951927839
23,grease,74.43831863260999,-74.43831863260999,0.7068600391673787,-0.7068600391673787
24,grease,104.059255143544,-104.059255143544,0.08507298947888535,-0.08507298947888535
25,grease,101.0673129043768,-101.0673129043768,0.14787826023875605,-0.14787826023875605
26,grease,96.84327968698973,-96.84327968698973,0.23654693386613443,-0.23654693386613443
27,grease,107.87771585318708,-107.87771585318708,0.004917879659045849,-0.004917879659045849
28,grease,103.37036736948556,-103.37036736948556,0.09953375767371099,-0.09953375767371099
29,grease,136.46690378334594,-136.46690378334594,-0.5952112489227445,0.5952112489227445
30,grease,138.8618580006723,-138.8618580006723,-0.6454848625331946,0.6454848625331946
31,grease,156.23947509867364,-156.23947509867364,-1.0102666195851382,1.0102666195851382
32,grease,158.20727200295988,-158.20727200295988,-1.0515735725591147,1.0515735725591147
33,grease,150.03539667057325,-150.03539667057325,-0.8800338830063807,0.8800338830063807
34,grease,152.69526664977298,-152.69526664977298,-0.9358684683278508,0.9358684683278508
35,grease,152.15529744248326,-152.15529744248326,-0.9245337200088916,0.9245337200088916
36,grease,151.21882923695782,-151.21882923695782,-0.9048758742002081,0.9048758742002081
37,grease,149.41623090629653,-149.41623090629653,-0.8670366824048525,0.8670366824048525
38,grease,149.07530461002742,-149.07530461002742,-0.8598801377142364,0.8598801377142364
39,grease,148.96167881583625,-148.96167881583625,-0.8574949650741831,0.8574949650741831
40,grease,171.96741630758243,-171.96741630758243,-1.3404192519420381,1.3404192519420381
41,grease,170.88924427875455,-170.88924427875455,-1.3177868343405865,1.3177868343405865
42,grease,152.45921904844673,-152.45921904844673,-0.930913481791199,0.930913481791199
43,grease,152.49033346974917,-152.49033346974917,-0.9315666192845822,0.9315666192845822
44,grease,168.04588339501586,-168.04588339501586,-1.2581005048942866,1.2581005048942866
45,grease,171.52813139304874,-171.52813139304874,-1.3311980151023544,1.3311980151023544
46,grease,171.77618372890632,-171.77618372890632,-1.3364049986838589,1.3364049986838589
47,grease,153.806410896198,-153.806410896198,-0.9591930213009795,0.9591930213009795
48,grease,148.4962468019314,-148.4962468019314,-0.8477248621387257,0.8477248621387257
49,grease,144.97745294755057,-144.97745294755057,-0.773860200622375,0.773860200622375
50,grease,150.77352965711088,-150.77352965711088,-0.8955283806839803,0.8955283806839803
51,grease,146.93754979169375,-146.93754979169375,-0.8150055180019803,0.8150055180019803
52,grease,146.8709584425041,-146.8709584425041,-0.813607667581818,0.813607667581818
53,grease,147.8686735493881,-147.8686735493881,-0.8345511759854107,0.8345511759854107
54,grease,149.87965353801314,-149.87965353801314,-0.8767646054510257,0.8767646054510257
55,grease,150.4646150137093,-150.4646150137093,-0.88904380769773,0.88904380769773
56,grease,167.28339318101058,-167.28339318101058,-1.242094713166274,1.242094713166274
57,grease,160.067294995859,-160.067294995859,-1.0906181925251506,1.0906181925251506
58,grease,158.38226671289362,-158.38226671289362,-1.0552469690555635,1.0552469690555635
59,grease,173.1210959510344,-173.1210959510344,-1.3646366854969454,1.3646366854969454
0,hairspray,0.0,-0.0,2.2694298961081754,-2.2694298961081754
1,hairspray,89.95539645301575,-89.95539645301575,0.38113373965705216,-0.38113373965705216
2,hairspray,101.28186346133494,-101.28186346133494,0.14337452830000472,-0.14337452830000472
3,hairspray,98.63339546790085,-98.63339546790085,0.19896976916026257,-0.19896976916026257
4,hairspray,99.37462621277191,-99.37462621277191,0.18341024497635794,-0.18341024497635794
5,hairspray,97.60144392268698,-97.60144392268698,0.2206319507892317,-0.2206319507892317
6,hairspray,81.3396102272925,-81.3396102272925,0.5619917721524704,-0.5619917721524704
7,hairspray,86.57123568462299,-86.57123568462299,0.45217225456267457,-0.45217225456267457
8,hairspray,85.19224363133779,-85.19224363133779,0.48111932718610684,-0.48111932718610684
9,hairspray,114.10947080261091,-114.10947080261091,-0.12589582783307185,0.12589582783307185
10,hairspray,120.33590761078915,-120.33590761078915,-0.25659789971388114,0.25659789971388114
11,hairspray,96.840896339447,-96.840896339447,0.23659696383856393,-0.23659696383856393
12,hairspray,96.89162698408659,-96.89162698408659,0.2355320529486736,-0.2355320529486736
13,hairspray,95.84764489232514,-95.84764489232514,0.25744677345470346,-0.25744677345470346
14,hairspray,97.2257915294637,-97.2257915294637,0.22851744736036486,-0.22851744736036486
15,hairspray,94.74924636947284,-94.74924636947284,0.2805037749325069,-0.2805037749325069
16,hairspray,97.28324536298479,-97.28324536298479,0.22731140684151835,-0.22731140684151835
17,hairspray,103.06810523280836,-103.06810523280836,0.10587868475350405,-0.10587868475350405
18,hairspray,114.01869185064736,-114.01869185064736,-0.12399024403445029,0.12399024403445029
19,hairspray,115.56048037192959,-115.56048037192959,-0.15635465410425983,0.15635465410425983
20,hairspray,114.0637367614249,-114.0637367614249,-0.12493580300303707,0.12493580300303707
21,hairspray,112.97901833889685,-112.97901833889685,-0.10216596696366975,0.10216596696366975
22,hairspray,114.41515595650728,-114.41515595650728,-0.1323126090818562,0.1323126090818562
23,hairspray,114.80045947074528,-114.80045947074528,-0.1404006968863799,0.1404006968863799
24,hairspray,115.50967312814213,-115.50967312814213,-0.15528813528552676,0.15528813528552676
25,hairspray,115.90095193301443,-115.90095193301443,-0.16350165323413654,0.16350165323413654
26,hairspray,113.46848721982894,-113.46848721982894,-0.1124406391124302,0.1124406391124302
27,hairspray,114.82199919444166,-114.82199919444166,-0.14085284738619047,0.14085284738619047
28,hairspray,114.45401292148294,-114.45401292148294,-0.13312827396143043,0.13312827396143043
29,hairspray,114.20040010347772,-114.20040010347772,-0.12780456767643694,0.12780456767643694
30,hairspray,113.28290268170495,-113.28290268170495,-0.10854494653750699,0.10854494653750699
31,hairspray,112.6076340650539,-112.6076340650539,-0.09437006449960449,0.09437006449960449
32,hairspray,113.0226562414678,-113.0226562414678,-0.10308199075934443,0.10308199075934443
33,hairspray,115.905896379851,-115.905896379851,-0.16360544444984373,0.16360544444984373
34,hairspray,109.855221531824,-109.855221531824,-0.036592874776689543,0.036592874776689543
35,hairspray,109.86879531120758,-109.86879531120758,-0.036877808382111556,0.036877808382111556
36,hairspray,109.1796206080348,-109.1796206080348,-0.022411017122909906,0.022411017122909906
37,hairspray,109.2728574342863,-109.2728574342863,-0.024368195320021872,0.024368195320021872
38,hairspray,111.27288758158676,-111.27288758158676,-0.06635177150165103,0.06635177150165103
39,hairspray,128.51871326489842,-128.51871326489842,-0.42836703280542954,0.42836703280542954
40,hairspray,128.90189057826612,-128.90189057826612,-0.43641048852461367,0.43641048852461367
41,hairspray,123.86259189010048,-123.86259189010048,-0.33062819286164613,0.33062819286164613
42,hairspray,122.49717505226826,-122.49717505226826,-0.3019660839888462,0.3019660839888462
43,hairspray,112.21691935310919,-112.21691935310919,-0.08616838769170498,0.08616838769170498
44,hairspray,118.4768373232932,-118.4768373232932,-0.21757327843632793,0.21757327843632793
45,hairspray,118.86568193107418,-118.86568193107418,-0.2257356990056495,0.2257356990056495
46,hairspray,111.80531944287756,-111.80531944287756,-0.07752829983558664,0.07752829983558664
47,hairspray,115.75733495640476,-115.75733495640476,-0.16048692153791413,0.16048692153791413
48,hairspray,112.49913632923887,-112.49913632923887,-0.09209253735168971,0.09209253735168971
49,hairspray,109.85637423001276,-109.85637423001276,-0.03661707160806611,0.03661707160806611
50,hairspray,128.32076807720858,-128.32076807720858,-0.4242118720052884,0.4242118720052884
51,hairspray,125.82314068488377,-125.82314068488377,-0.37178299735031073,0.37178299735031073
52,hairspray,126.2423158607646,-126.2423158607646,-0.3805821011807177,0.3805821011807177
53,hairspray,116.55157466429958,-116.55157466429958,-0.17715918186753182,0.17715918186753182
54,hairspray,96.31962088058044,-96.31962088058044,0.24753930286704154,-0.24753930286704154
55,hairspray,97.52318511290657,-97.52318511290657,0.22227471837787735,-0.22227471837787735
56,hairspray,100.85044365303,-100.85044365303,0.15243066498508498,-0.15243066498508498
57,hairspray,100.25619972259605,-100.25619972259605,0.16490471961747066,-0.16490471961747066
58,hairspray,99.76873557919708,-99.76873557919708,0.17513730937509323,-0.17513730937509323
59,hairspray,100.29805324765064,-100.29805324765064,0.16402615253188402,-0.16402615253188402
0,hannah_and_her_sisters,0.0,-0.0,2.2694298961081754,-2.2694298961081754
1,hannah_and_her_sisters,44.773631238288466,-44.773631238288466,1.3295654842851574,-1.3295654842851574
2,hannah_and_her_sisters,69.37141125736234,-69.37141125736234,0.813221881803149,-0.813221881803149
3,hannah_and_her_sisters,74.17785606988356,-74.17785606988356,0.7123275316746527,-0.7123275316746527
4,hannah_and_her_sisters,79.57528720134026,-79.57528720134026,0.5990275089732616,-0.5990275089732616
5,hannah_and_her_sisters,74.28734255307725,-74.28734255307725,0.7100292492641475,-0.7100292492641475
6,hannah_and_her_sisters,74.51468461588199,-74.51468461588199,0.7052570047927657,-0.7052570047927657
7,hannah_and_her_sisters,74.15309769775517,-74.15309769775517,0.7128472463418483,-0.7128472463418483
8,hannah_and_her_sisters,65.1020033955396,-65.1020033955396,0.9028430359938581,-0.9028430359938581
9,hannah_and_her_sisters,74.26894528077311,-74.26894528077311,0.710415435084575,-0.710415435084575
10,hannah_and_her_sisters,67.56180816800808,-67.56180816800808,0.8512081137921823,-0.8512081137921823
11,hannah_and_her_sisters,59.451825086781405,-59.451825086781405,1.0214485939079316,-1.0214485939079316
12,hannah_and_her_sisters,70.37260565161647,-70.37260565161647,0.7922053380372847,-0.7922053380372847
13,hannah_and_her_sisters,74.6024048524605,-74.6024048524605,0.7034156279315044,-0.7034156279315044
14,hannah_and_her_sisters,70.16699745931686,-70.16699745931686,0.7965213565816196,-0.7965213565816196
15,hannah_and_her_sisters,78.66775998583424,-78.66775998583424,0.6180778408097721,-0.6180778408097721
16,hannah_and_her_sisters,100.1454534187714,-100.1454534187714,0.16722944751706353,-0.16722944751706353
17,hannah_and_her_sisters,87.81166065649934,-87.81166065649934,0.4261339089034067,-0.4261339089034067
18,hannah_and_her_sisters,57.316079665696975,-57.316079665696975,1.0662810334147514,-1.0662810334147514
19,hannah_and_her_sisters,79.3745990778647,-79.3745990778647,0.6032402480322486,-0.6032402480322486
20,hannah_and_her_sisters,64.57295215845447,-64.57295215845447,0.9139486000505442,-0.9139486000505442
21,hannah_and_her_sisters,67.01096916052047,-67.01096916052047,0.8627710352140836,-0.8627710352140836
22,hannah_and_her_sisters,63.541746697772325,-63.541746697772325,0.9355951202672002,-0.9355951202672002
23,hannah_and_her_sisters,63.08742116293128,-63.08742116293128,0.945132081862006,-0.945132081862006
24,hannah_and_her_sisters,64.4326855742068,-64.4326855742068,0.9168930020804074,-0.9168930020804074
25,hannah_and_her_sisters,63.573427146569045,-63.573427146569045,0.9349301010237049,-0.9349301010237049
26,hannah_and_her_sisters,62.841507034646824,-62.841507034646824,0.950294181319809,-0.950294181319809
27,hannah_and_her_sisters,75.15244378076238,-75.15244378076238,0.691869501349166,-0.691869501349166
28,hannah_and_her_sisters,69.67495272071629,-69.67495272071629,0.8068500997736607,-0.8068500997736607
29,hannah_and_her_sisters,112.48796195203987,-112.48796195203987,-0.09185797072925674,0.09185797072925674
30,hannah_and_her_sisters,145.9016101650615,-145.9016101650615,-0.7932596206748886,0.7932596206748886
31,hannah_and_her_sisters,83.34972844696772,-83.34972844696772,0.5197964324853543,-0.5197964324853543
32,hannah_and_her_sisters,79.01531694002759,-79.01531694002759,0.6107821088511681,-0.6107821088511681
33,hannah_and_her_sisters,72.90806504588123,-72.90806504588123,0.7389823139852626,-0.7389823139852626
34,hannah_and_her_sisters,79.84740905717359,-79.84740905717359,0.5933152707450102,-0.5933152707450102
35,hannah_and_her_sisters,79.23872493737156,-79.23872493737156,0.6060924462034647,-0.6060924462034647
36,hannah_and_her_sisters,78.10223633749236,-78.10223633749236,0.6299490144541898,-0.6299490144541898
37,hannah_and_her_sisters,80.79648153139556,-80.79648153139556,0.5733928427870284,-0.5733928427870284
38,hannah_and_her_sisters,84.07730402014397,-84.07730402014397,0.5045235504512673,-0.5045235504512673
39,hannah_and_her_sisters,82.4584669006969,-82.4584669006969,0.5385053239868762,-0.5385053239868762
40,hannah_and_her_sisters,84.1210830669285,-84.1210830669285,0.5036045638308313,-0.5036045638308313
41,hannah_and_her_sisters,82.4749428141087,-82.4749428141087,0.5381594703172105,-0.5381594703172105
42,hannah_and_her_sisters,80.79436764232995,-80.79436764232995,0.5734372164294685,-0.5734372164294685
43,hannah_and_her_sisters,80.93141015603665,-80.93141015603665,0.5705604923850369,-0.5705604923850369
44,hannah_and_her_sisters,74.6627386936701,-74.6627386936701,0.7021491318128471,-0.7021491318128471
45,hannah_and_her_sisters,133.2542486185569,-133.2542486185569,-0.5277728890368808,0.5277728890368808
46,hannah_and_her_sisters,77.65973199951502,-77.65973199951502,0.6392378317298937,-0.6392378317298937
47,hannah_and_her_sisters,85.64765290946609,-85.64765290946609,0.4715596162247861,-0.4715596162247861
48,hannah_and_her_sisters,80.17173712666367,-80.17173712666367,0.5865071472616435,-0.5865071472616435
49,hannah_and_her_sisters,77.78881192292577,-77.78881192292577,0.6365282541741009,-0.6365282541741009
50,hannah_and_her_sisters,76.97347271524963,-76.97347271524963,0.6536434240556868,-0.6536434240556868
51,hannah_and_her_sisters,76.69665002473276,-76.69665002473276,0.6594543397220357,-0.6594543397220357
52,hannah_and_her_sisters,77.47994000672816,-77.47994000672816,0.6430119302534597,-0.6430119302534597
53,hannah_and_her_sisters,78.94037215661052,-78.94037215661052,0.612355310149285,-0.612355310149285
54,hannah_and_her_sisters,77.74948842295798,-77.74948842295798,0.6373537123097467,-0.6373537123097467
55,hannah_and_her_sisters,77.67254858155206,-77.67254858155206,0.6389687928111221,-0.6389687928111221
56,hannah_and_her_sisters,77.55915202858459,-77.55915202858459,0.641349153340522,-0.641349153340522
57,hannah_and_her_sisters,78.98770225859259,-78.98770225859259,0.6113617816542618,-0.6113617816542618
58,hannah_and_her_sisters,82.02105438684879,-82.02105438684879,0.547687256380609,-0.547687256380609
59,hannah_and_her_sisters,67.84757278451023,-67.84757278451023,0.8452094939398138,-0.8452094939398138
0,high_school_musical,0.0,-0.0,2.2694298961081754,-2.2694298961081754
1,high_school_musical,102.36378774137303,-102.36378774137303,0.12066334542356494,-0.12066334542356494
2,high_school_musical,122.90980033839054,-122.90980033839054,-0.31062769599392703,0.31062769599392703
3,high_school_musical,119.26111652189878,-119.26111652189878,-0.23403645301735498,0.23403645301735498
4,high_school_musical,110.84068013725398,-110.84068013725398,-0.05727910117720402,0.05727910117720402
5,high_school_musical,117.43469268103256,-117.43469268103256,-0.1956971286994444,0.1956971286994444
6,high_school_musical,107.90639425210695,-107.90639425210695,0.004315877860500741,-0.004315877860500741
7,high_school_musical,122.08670845773952,-122.08670845773952,-0.29334978609720125,0.29334978609720125
8,high_school_musical,125.82866604222977,-125.82866604222977,-0.3718989827325209,0.3718989827325209
9,high_school_musical,119.42798156755528,-119.42798156755528,-0.23753919589641917,0.23753919589641917
10,high_school_musical,131.42380191786992,-131.42380191786992,-0.4893491189709999,0.4893491189709999
11,high_school_musical,138.19189740448903,-138.19189740448903,-0.6314214036565797,0.6314214036565797
12,high_school_musical,123.09842449856859,-123.09842449856859,-0.3145871947090938,0.3145871947090938
13,high_school_musical,130.58324955526356,-130.58324955526356,-0.47170468786191677,0.47170468786191677
14,high_school_musical,116.40042857543214,-116.40042857543214,-0.17398640302462973,0.17398640302462973
15,high_school_musical,121.96699179020796,-121.96699179020796,-0.2908367570619609,0.2908367570619609
16,high_school_musical,126.98027718342287,-126.98027718342287,-0.3960729953808563,0.3960729953808563
17,high_school_musical,150.45623990151398,-150.45623990151398,-0.8888680017673259,0.8888680017673259
18,high_school_musical,149.21408527435767,-149.21408527435767,-0.8627933480982453,0.8627933480982453
19,high_school_musical,117.49624807711122,-117.49624807711122,-0.1969892670525322,0.1969892670525322
20,high_school_musical,125.14521837395118,-125.14521837395118,-0.3575524103640694,0.3575524103640694
21,high_school_musical,116.88759383007618,-116.88759383007618,-0.18421271866741998,0.18421271866741998
22,high_school_musical,131.9726939883195,-131.9726939883195,-0.5008711713192187,0.5008711713192187
23,high_school_musical,122.09511466046992,-122.09511466046992,-0.29352624466369154,0.29352624466369154
24,high_school_musical,132.651512077326,-132.651512077326,-0.5151205620055239,0.5151205620055239
25,high_school_musical,110.24064357930513,-110.24064357930513,-0.04468345076842859,0.04468345076842859
26,high_school_musical,120.07246876630828,-120.07246876630828,-0.2510679306724687,0.2510679306724687
27,high_school_musical,145.66190679267885,-145.66190679267885,-0.7882278941236646,0.7882278941236646
28,high_school_musical,147.15605289105798,-147.15605289105798,-0.8195922196226844,0.8195922196226844
29,high_school_musical,144.4803538894619,-144.4803538894619,-0.7634253598259744,0.7634253598259744
30,high_school_musical,148.43094266811286,-148.43094266811286,-0.846354032263563,0.846354032263563
31,high_school_musical,148.17720942851415,-148.17720942851415,-0.8410277981521008,0.8410277981521008
32,high_school_musical,144.81008903412373,-144.81008903412373,-0.7703469857746412,0.7703469857746412
