support,itemsets
0.013925294888597641,frozenset({'Abies'})
0.03784403669724771,frozenset({'Absinthe'})
0.7065858453473133,frozenset({'Accessories'})
0.7065858453473133,frozenset({'Accessory'})
0.0973132372214941,frozenset({'Advertisement'})
0.02129750982961992,frozenset({'Agriculture'})
0.011959370904325032,frozenset({'Airport'})
0.4664154652686763,frozenset({'Alcohol'})
0.15465268676277852,frozenset({'Alley'})
0.15465268676277852,frozenset({'Alleyway'})
0.06389252948885976,frozenset({'Alphabet'})
0.15219528178243774,frozenset({'Animal'})
0.012942332896461337,frozenset({'Ankle'})
0.047018348623853214,frozenset({'Apartment Building'})
1.0,frozenset({'Apparel'})
0.056684141546526866,frozenset({'Appliance'})
0.02375491480996068,frozenset({'Arch'})
0.02375491480996068,frozenset({'Arched'})
0.19003931847968544,frozenset({'Architecture'})
0.07568807339449542,frozenset({'Arena'})
0.18889252948885976,frozenset({'Arm'})
0.19528178243774574,frozenset({'Art'})
0.12827653997378768,frozenset({'Asleep'})
0.05111402359108781,frozenset({'Asphalt'})
0.020478374836173003,frozenset({'Astronomy'})
0.44659239842726084,frozenset({'Audience'})
0.015235910878112713,frozenset({'Autograph'})
0.21379423328964614,frozenset({'Automobile'})
0.011631716906946265,frozenset({'Azure Sky'})
0.15776539973787682,frozenset({'Baby'})
0.024737876802096985,frozenset({'Back'})
0.015235910878112713,frozenset({'Backyard'})
0.047182175622542594,frozenset({'Bag'})
0.01589121887287025,frozenset({'Balcony'})
0.02244429882044561,frozenset({'Ball'})
0.020642201834862386,frozenset({'Balloon'})
0.10190039318479685,frozenset({'Banister'})
0.7626146788990825,frozenset({'Bar Counter'})
0.18692660550458715,frozenset({'Bartender'})
0.02817824377457405,frozenset({'Baseball'})
0.08338794233289647,frozenset({'Baseball Cap'})
0.025884665792922673,frozenset({'Baseball Field'})
0.01310615989515072,frozenset({'Bass Guitar'})
0.02375491480996068,frozenset({'Bathroom'})
0.02408256880733945,frozenset({'Bazaar'})
0.10271952817824377,frozenset({'Beanie'})
0.024737876802096985,frozenset({'Beard'})
0.2921035386631717,frozenset({'Bed'})
0.1587483617300131,frozenset({'Bedroom'})
0.21788990825688073,frozenset({'Beer'})
0.010321100917431193,frozenset({'Beer Bottle'})
0.024737876802096985,frozenset({'Beer Glass'})
0.017201834862385322,frozenset({'Bench'})
0.5887942332896461,frozenset({'Beverage'})
0.017857142857142856,frozenset({'Bicycle'})
0.017857142857142856,frozenset({'Bike'})
0.03309305373525557,frozenset({'Bird'})
0.026703800786369594,frozenset({'Bishop'})
0.13908912188728703,frozenset({'Blanket'})
0.26179554390563564,frozenset({'Blazer'})
0.021461336828309304,frozenset({'Blizzard'})
0.546526867627785,frozenset({'Blonde'})
0.30193315858453473,frozenset({'Blossom'})
0.020150720838794232,frozenset({'Blouse'})
0.07224770642201835,frozenset({'Boat'})
0.03604193971166448,frozenset({'Bonnet'})
0.09895150720838794,frozenset({'Book'})
0.07634338138925295,frozenset({'Bookcase'})
0.030471821756225426,frozenset({'Bookstore'})
0.01507208387942333,frozenset({'Boot'})
0.13564875491480996,frozenset({'Bottle'})
0.013433813892529489,frozenset({'Boutique'})
0.02375491480996068,frozenset({'Bowl'})
0.05307994757536042,frozenset({'Box'})
0.03555045871559633,frozenset({'Boy'})
0.03358453473132372,frozenset({'Brick'})
0.07142857142857142,frozenset({'Bride'})
0.03014416775884666,frozenset({'Bridegroom'})
0.03915465268676278,frozenset({'Bridge'})
0.05209698558322411,frozenset({'Brochure'})
0.023918741808650064,frozenset({'Buffet'})
0.6189384010484927,frozenset({'Building'})
0.011304062909567496,frozenset({'Bunker'})
0.025393184796854523,frozenset({'Bush'})
0.011631716906946265,frozenset({'Business Card'})
0.022608125819134992,frozenset({'Cab'})
0.08731979030144167,frozenset({'Cabinet'})
0.21363040629095675,frozenset({'Cafe'})
0.17250982961992137,frozenset({'Cafeteria'})
0.056520314547837486,frozenset({'Cake'})
0.019823066841415465,frozenset({'Call of Duty'})
0.014416775884665793,frozenset({'Calligraphy'})
0.016546526867627784,frozenset({'Camera'})
0.017365661861074706,frozenset({'Canal'})
