antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Photography'}),frozenset({'Bar Counter'}),0.6533308782912908,0.5585858957834653,0.37015405388817285,0.5665644563689791,1.014283498107884,0.005212639994834067,1.0184077210619946
frozenset({'Bar Counter'}),frozenset({'Photography'}),0.5585858957834653,0.6533308782912908,0.37015405388817285,0.6626627286551867,1.014283498107884,0.005212639994834067,1.027663265095772
frozenset({'Drink'}),frozenset({'People'}),0.28046400294605045,0.7177978272877923,0.20505984164978824,0.7311449579831932,1.018594554327133,0.003743389702676264,1.0496443384333725
frozenset({'Plant'}),frozenset({'Overcoat'}),0.5098975019947216,0.7373006812741668,0.38075001534401276,0.7467187304399743,1.0127736884082783,0.004802239743308678,1.037184151762061
frozenset({'Overcoat'}),frozenset({'Plant'}),0.7373006812741668,0.5098975019947216,0.38075001534401276,0.5164107738053616,1.0127736884082783,0.004802239743308678,1.013468604050369
frozenset({'Housing'}),frozenset({'Human'}),0.2147670778862088,0.9991039096544528,0.21459522494322716,0.9991998171010518,1.0000959934654166,2.0597762053570223e-05,1.1198569061210786
frozenset({'Art'}),frozenset({'Accessories'}),0.2622525010740809,0.6446498496286749,0.17250107408089363,0.6577671266218569,1.0203479098005495,0.003440038698743486,1.0383285125818067
frozenset({'Gown'}),frozenset({'Suit'}),0.3206775916037562,0.602042594979439,0.19743939114957343,0.6156943806461491,1.0226757803858983,0.00437782174869128,1.0355232527946467
frozenset({'Sports'}),frozenset({'Clothing'}),0.16556558031056282,0.9910145461241023,0.1642496777757319,0.9920520766915286,1.0010469377785463,0.00017177935048587334,1.1305410894340686
frozenset({'Face'}),frozenset({'Suit'}),0.9467943288528816,0.602042594979439,0.5723537715583379,0.6045175326005502,1.004110901191627,0.0023432569039326667,1.0062580210884833
frozenset({'Suit'}),frozenset({'Face'}),0.602042594979439,0.9467943288528816,0.5723537715583379,0.9506865067875886,1.004110901191627,0.0023432569039326667,1.0789272404196135
frozenset({'Woman'}),frozenset({'Portrait'}),0.5447026330325907,0.5166095869391764,0.28675627570122136,0.5264455471873295,1.01903944583458,0.005357673445572919,1.0207704946912284
frozenset({'Portrait'}),frozenset({'Woman'}),0.5166095869391764,0.5447026330325907,0.28675627570122136,0.5550734693101678,1.01903944583458,0.005357673445572919,1.0233090983841708
frozenset({'Bar Counter'}),frozenset({'Indoors'}),0.5585858957834653,0.9140587982569202,0.5135064137973363,0.9192971352724524,1.0057308534478544,0.0029260611742367715,1.064908935181134
frozenset({'Indoors'}),frozenset({'Bar Counter'}),0.9140587982569202,0.5585858957834653,0.5135064137973363,0.5617870696902387,1.0057308534478542,0.0029260611742367715,1.0073050649247401
