antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Female'}),frozenset({'Clothing'}),0.21594572527629774,0.5915054754509567,0.15778115872494802,0.7306519197037614,1.2352411770097669,0.030048079823789847,1.5166045516261581
frozenset({'Door'}),frozenset({'Human'}),0.05933948076507608,0.8120516036351495,0.05035436815568631,0.8485812060782657,1.0449843363150708,0.0021676476415291718,1.241248800740004
frozenset({'Wood'}),frozenset({'Human'}),0.07401187961022308,0.8120516036351495,0.06382554873754591,0.8623689747332108,1.0619632679411204,0.0037240832120126327,1.365596136485391
frozenset({'Performer'}),frozenset({'Apparel'}),0.07677415553479289,0.5916106916492008,0.05280415197147098,0.6877855132843622,1.162564373823367,0.007383740714748843,1.3080408684647507
frozenset({'Girl'}),frozenset({'Female'}),0.08166144794323375,0.21594572527629774,0.056718545266814246,0.6945571832897409,3.2163506936804165,0.0390841046636,2.566942916413224
frozenset({'Gown'}),frozenset({'Clothing'}),0.06027485276746659,0.5915054754509567,0.04989422264869855,0.827778424298848,1.3994433841339502,0.01424131720474181,2.371912595073945
frozenset({'Woman'}),frozenset({'Apparel'}),0.11860495947072043,0.5916106916492008,0.08943727571413741,0.7540770311229393,1.274616976614875,0.01926931360863908,1.66063914328782
frozenset({'Photo'}),frozenset({'Apparel'}),0.15735363023941595,0.5916106916492008,0.10139123871731634,0.6443527140940315,1.0891498804692064,0.008299148697862871,1.1482986783112286
frozenset({'Plant'}),frozenset({'Clothing'}),0.1086069655929003,0.5915054754509567,0.07471682813845891,0.6879561336657324,1.1630596202701977,0.01047521331814473,1.3090932673916296
frozenset({'Woman'}),frozenset({'Face'}),0.11860495947072043,0.3913316582914573,0.0708725789752784,0.5975515635395875,1.5269696455136812,0.024458703504010297,1.5124132350018844
frozenset({'Monitor'}),frozenset({'Person'}),0.047865654346551295,0.8121217477673123,0.04163369892455016,0.8698031917232081,1.0710256117564563,0.0027609600586028793,1.4430327034843122
frozenset({'Finger'}),frozenset({'Clothing'}),0.10492299577171171,0.5915054754509567,0.06814642727877242,0.6494899118877939,1.0980285708980642,0.006083900779087367,1.165428723461663
frozenset({'Door'}),frozenset({'Clothing'}),0.05933948076507608,0.5915054754509567,0.04303377580251901,0.7252132180409354,1.2260465002256176,0.007934148019559786,1.4865872427950242
frozenset({'Monitor'}),frozenset({'Human'}),0.047865654346551295,0.8120516036351495,0.04153023632961008,0.8676416711850994,1.0684563238359495,0.0026608549584473395,1.4199967470705301
frozenset({'Female'}),frozenset({'Apparel'}),0.21594572527629774,0.5916106916492008,0.15788216627526241,0.7311196647826934,1.2358121229090555,0.030126366385863607,1.5188515293271365
frozenset({'Portrait'}),frozenset({'Photography'}),0.11064886128015847,0.15732311754192516,0.06889626805159241,0.6226568195505404,3.9578215158659575,0.05148864424253387,2.233184342842366
frozenset({'Tie'}),frozenset({'Overcoat'}),0.08156955913010053,0.19429784320822427,0.0486463585375229,0.5963788336765888,3.0694053203537837,0.03279756912709865,1.9961841053355152
frozenset({'Face'}),frozenset({'Human'}),0.3913316582914573,0.8120516036351495,0.3343458638811029,0.8543797998374251,1.0521250078354545,0.01656436321232263,1.2906753057269462
frozenset({'Woman'}),frozenset({'Female'}),0.11860495947072043,0.21594572527629774,0.08121778630730425,0.6847756339173505,3.171054361188189,0.05560555231303363,2.4872895597103972
frozenset({'Table Lamp'}),frozenset({'Furniture'}),0.04838226587993008,0.23857527447398916,0.02727589651215317,0.5637581460083653,2.3630200038597438,0.015733084150175332,1.7454187821707994
frozenset({'Performer'}),frozenset({'Human'}),0.07677415553479289,0.8120516036351495,0.06711600997730136,0.8742005628037861,1.0765332632685247,0.0047714338575384,1.4940320923034072
frozenset({'Interior Design'}),frozenset({'Indoors'}),0.09537392433973328,0.3357655811160773,0.06631250894337685,0.6952897178390584,2.070759353975267,0.03428922781412552,2.179888430982082
frozenset({'Glass'}),frozenset({'Apparel'}),0.04089928986080599,0.5916106916492008,0.026856083881159006,0.6566393688633537,1.1099180223279537,0.0026596267186464323,1.1893888562555492
frozenset({'Bar Counter'}),frozenset({'Human'}),0.12366656004758578,0.8120516036351495,0.10980853457684851,0.8879403982337277,1.09345316758056,0.009384906174163973,1.677218135728011
frozenset({'Portrait'}),frozenset({'Face'}),0.11064886128015847,0.3913316582914573,0.07868032232631611,0.71108117531459,1.8170806277701883,0.03537991995349028,2.1067105695563204
frozenset({'Girl'}),frozenset({'Apparel'}),0.08166144794323375,0.5916106916492008,0.060233117008829745,0.7375955059075155,1.2467582420651677,0.011921331310058021,1.5563350382515264
frozenset({'Indoors'}),frozenset({'Apparel'}),0.3357655811160773,0.5916106916492008,0.22209561206366843,0.6614603299284804,1.1180668964662617,0.02345310438759013,1.206326302215995
frozenset({'Sleeve'}),frozenset({'Human'}),0.04980864680745997,0.8120516036351495,0.04376327477701181,0.8786280612316749,1.0819855010426627,0.0033160832621171657,1.5485325378513286
frozenset({'Chair'}),frozenset({'Indoors'}),0.061417500680398085,0.3357655811160773,0.03572230218653289,0.5816306718898114,1.7322522158360725,0.015100419379881956,1.5876747511208065
frozenset({'Nature'}),frozenset({'Person'}),0.08794004921312312,0.8121217477673123,0.06913861602821478,0.7862016981666341,0.9680835420650442,-0.00227941043749022,0.8787640061758759
frozenset({'Screen'}),frozenset({'Display'}),0.05743787334214344,0.04785022263747549,0.0300995485523654,0.5240366120986011,10.95160237955057,0.027351133525120717,2.000468526708976
frozenset({'Display'}),frozenset({'Screen'}),0.04785022263747549,0.05743787334214344,0.0300995485523654,0.6290367503701423,10.95160237955057,0.027351133525120717,2.5408504146929185
frozenset({'Beverage'}),frozenset({'Bar Counter'}),0.05225948278522709,0.12366656004758578,0.027047928082624177,0.5175697622914514,4.185203842431577,0.020585177616709117,1.8164977471454327
frozenset({'Monitor'}),frozenset({'Furniture'}),0.047865654346551295,0.23857527447398916,0.025169468223305246,0.5258356658215976,2.2040660625077777,0.013749906599699678,1.6058245436054408
frozenset({'Alcohol'}),frozenset({'Human'}),0.03639112648670488,0.8120516036351495,0.03242377437157872,0.8909802334210349,1.0971965690758585,0.002872301749960459,1.7239845787847652
frozenset({'Court'}),frozenset({'Clothing'}),0.07429491118349986,0.5915054754509567,0.054433600161612083,0.7326692944980764,1.2386517537128428,0.010487753398429403,1.5280494015159212
frozenset({'Apparel'}),frozenset({'Person'}),0.5916106916492008,0.8121217477673123,0.5071108613980007,0.8571698729520175,1.0554696697983421,0.026650952498023295,1.3153965211385112
frozenset({'Person'}),frozenset({'Apparel'}),0.8121217477673123,0.5916106916492008,0.5071108613980007,0.6244271413641507,1.0554696697983421,0.026650952498023295,1.087377053374265
frozenset({'Bar Counter'}),frozenset({'Clothing'}),0.12366656004758578,0.5915054754509567,0.0856435303261141,0.6925358827249601,1.1708021505582498,0.01249408292778259,1.328592514044907
frozenset({'Performer'}),frozenset({'Clothing'}),0.07677415553479289,0.5915054754509567,0.0529872281564158,0.6901701202353543,1.1668025891208815,0.007574894784462438,1.3184478038701293
frozenset({'Nature'}),frozenset({'Clothing'}),0.08794004921312312,0.5915054754509567,0.052300517102542306,0.5947292225842603,1.0054500714990777,0.0002834964815533886,1.0079545511617203
frozenset({'Tie'}),frozenset({'Accessories'}),0.08156955913010053,0.1537489232875713,0.05623981156480336,0.6894705839356429,4.484392925770674,0.04369857967550852,2.7251881236817943
frozenset({'Sleeve'}),frozenset({'Apparel'}),0.04980864680745997,0.5916106916492008,0.03980854860567494,0.7992296751116055,1.3509385249337476,0.01034122061780279,2.0341119066167637
frozenset({'Suit'}),frozenset({'Clothing'}),0.13749582642413632,0.5915054754509567,0.11241193404206964,0.8175661543013687,1.3821785059184213,0.03108239986053868,2.2391378254660563
frozenset({'Table'}),frozenset({'Furniture'}),0.09363189481747095,0.23857527447398916,0.06579063660008586,0.7026519833689178,2.9452003562319065,0.04345238159448804,2.56071903271077
frozenset({'Furniture'}),frozenset({'Clothing'}),0.23857527447398916,0.5915054754509567,0.1570863810958758,0.6584352944462494,1.1131516474032066,0.015967799937296356,1.1959506292864333
frozenset({'Crypt'}),frozenset({'Human'}),0.03138318617094406,0.8120516036351495,0.02612693562732703,0.832513801658434,1.0251981498856544,0.0006421689700314634,1.1221724430185858
frozenset({'Accessory'}),frozenset({'Apparel'}),0.15375804202475246,0.5916106916492008,0.11520858059139921,0.7492849094218601,1.2665168496754504,0.024243679002508525,1.6288979949673883
frozenset({'Girl'}),frozenset({'Clothing'}),0.08166144794323375,0.5915054754509567,0.060213476651824166,0.7373549963708829,1.246573407978569,0.011910283060148137,1.5553104719474555
frozenset({'Overcoat'}),frozenset({'Human'}),0.19429784320822427,0.8120516036351495,0.17173598309806992,0.8838800280146427,1.0884530294108814,0.013956107937980577,1.6185708035526463
frozenset({'Robe'}),frozenset({'Gown'}),0.06589164415040025,0.06027485276746659,0.03949395217292492,0.599377245508982,9.944068180826756,0.03552234302315325,2.345660940868006
frozenset({'Gown'}),frozenset({'Robe'}),0.06027485276746659,0.06589164415040025,0.03949395217292492,0.6552310019783545,9.944068180826756,0.03552234302315325,2.709374570247624
frozenset({'Performer'}),frozenset({'Face'}),0.07677415553479289,0.3913316582914573,0.04531170649450491,0.5901947885831232,1.5081703104724433,0.015267548895148145,1.4852625704883273
frozenset({'Lamp'}),frozenset({'Indoors'}),0.0634832453725916,0.3357655811160773,0.03512502490116692,0.5532959869177052,1.647863920651312,0.013809536127504171,1.4869676551608524
frozenset({'Kid'}),frozenset({'Person'}),0.05222090351253756,0.8121217477673123,0.046841900737635694,0.8969952181388352,1.1045083087663363,0.004432169307045514,1.8239760216755743
