antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Beverage'}),frozenset({'Dating'}),0.28071441723439516,0.38789664273000674,0.15791566930583686,0.562549194521698,1.4502553839148777,0.04902748929470464,1.3992507262633311
frozenset({'Home Decor'}),frozenset({'Crowd'}),0.4175584606886393,0.7053556742159209,0.28912048118824035,0.6924071918251197,0.9816426196539854,-0.005406748375356929,0.9579038194435304
frozenset({'Table'}),frozenset({'Accessory'}),0.45612717117780643,0.6451531332474069,0.2964193211808752,0.6498611350327247,1.0072974950328768,0.0021474475362370793,1.0134460988378364
frozenset({'Table'}),frozenset({'Photo'}),0.45612717117780643,0.6578825262382618,0.2828625790216657,0.6201397261453668,0.9426298790625944,-0.017215516638701633,0.9006403072637741
frozenset({'Person'}),frozenset({'Portrait'}),1.0,0.5158092432332904,0.5158092432332904,0.5158092432332904,1.0,0.0,1.0
frozenset({'Alcohol'}),frozenset({'Coat'}),0.2023028294359541,0.8570257165653962,0.17517706990732215,0.8659150759074304,1.0103723367574768,0.0017983425467664738,1.0662964863663362
frozenset({'Glass'}),frozenset({'Table'}),0.22539986497268766,0.45612717117780643,0.14483275026084821,0.6425591704697694,1.4087281159124119,0.04202174746699665,1.521574436633282
frozenset({'Crypt'}),frozenset({'Female'}),0.1712490026391702,0.7761885472288713,0.12770637697170564,0.7457350116122373,0.9607652860566438,-0.005215137601185027,0.8802291427941651
frozenset({'Apparel'}),frozenset({'Overcoat'}),0.9980335113238814,0.7393555514638188,0.7393555514638188,0.7408123505623284,1.00197036337338,0.0014539343195789645,1.0056206347087535
frozenset({'Skin'}),frozenset({'Crowd'}),0.17763702203400233,0.7053556742159209,0.1240532744123243,0.698352589971806,0.9900715560955832,-0.0012440070301778239,0.9767838741149465
frozenset({'Shelf'}),frozenset({'Room'}),0.16818265512796907,0.8539127232553857,0.1563444423985761,0.929610977300927,1.0886487014234378,0.012731133353930668,2.075426979135175
frozenset({'Town'}),frozenset({'People'}),0.18595470447431411,0.7216203277481127,0.1360903455471675,0.7318467469370512,1.0141714677313083,0.0019016507581095243,1.0381364726033657
frozenset({'Shaking Hands'}),frozenset({'Clothing'}),0.14211992880378077,0.9980335113238814,0.1419578960289695,0.9988598870251688,1.000828003961702,0.00011744445583214413,1.7248191359367404
frozenset({'Food'}),frozenset({'Table'}),0.3572061621555269,0.45612717117780643,0.22453323513165163,0.6285816397363556,1.3780841823416026,0.061601798860370316,1.4643132569863686
frozenset({'Fashion'}),frozenset({'Evening Dress'}),0.4077824832750261,0.23392377094457742,0.23392377094457742,0.5736484045755569,2.4522877784467187,0.13853375473173923,1.7968180189235028
frozenset({'Fashion'}),frozenset({'Furniture'}),0.4077824832750261,0.8255618977474989,0.34115509728104093,0.8366104756170981,1.0133831005279492,0.004505416520322658,1.0676210908338712
frozenset({'Photo'}),frozenset({'Bar Counter'}),0.6578825262382618,0.5606407659731173,0.3571595163567176,0.5428925410117476,0.9683429639110104,-0.011676247073830914,0.9611727513686757
frozenset({'Bar Counter'}),frozenset({'Photo'}),0.5606407659731173,0.6578825262382618,0.3571595163567176,0.6370559153628215,0.9683429639110103,-0.011676247073830914,0.9426175773156354
frozenset({'Vehicle'}),frozenset({'Photography'}),0.4674203645737433,0.6578825262382618,0.3016559258577303,0.6453632505567461,0.9809703477715084,-0.005851764403253246,0.9646983125658304
frozenset({'Glass'}),frozenset({'Plant'}),0.22539986497268766,0.5095857116553121,0.1212201558951697,0.5378004814237946,1.0553680551144793,0.00635960529605141,1.061044567626114
frozenset({'Kid'}),frozenset({'Head'}),0.2778444730866016,0.6554495795740503,0.19810961762720186,0.7130234243149868,1.0878387087811565,0.015996574555615317,1.2006221051439747
frozenset({'Musician'}),frozenset({'Head'}),0.22534339900570796,0.6554495795740503,0.14417725403547535,0.6398113043099316,0.9761411468533074,-0.003523982102603379,0.9565831036586031
frozenset({'Tie'}),frozenset({'Apparel'}),0.4022660038053152,0.9980335113238814,0.40216780212361136,0.9997558787449725,1.001725761110773,0.000692849859566802,8.05537672619777
frozenset({'Glass'}),frozenset({'Woman'}),0.22539986497268766,0.5369226047996072,0.12247222733689314,0.5433553713607302,1.0119808078550239,0.001449944714277937,1.0140870299521352
frozenset({'Building'}),frozenset({'Accessories'}),0.5420069968698213,0.6451506782053643,0.3333922543423556,0.6151069197773279,0.9534314084399476,-0.0162839272802624,0.9219425862095125
frozenset({'Accessories'}),frozenset({'Building'}),0.6451506782053643,0.5420069968698213,0.3333922543423556,0.5167664944099,0.9534314084399474,-0.0162839272802624,0.9477674826601707
frozenset({'Couch'}),frozenset({'Crowd'}),0.1878229914687289,0.7053556742159209,0.12681519671024366,0.6751846284556564,0.9572257701140593,-0.00566681607043279,0.9071132452358537
frozenset({'Tree'}),frozenset({'Photo'}),0.1934057570735899,0.6578825262382618,0.12862947277972137,0.6650757181482375,1.0109338546367936,0.0013912047271244787,1.021477068996626
frozenset({'Wood'}),frozenset({'Female'}),0.37401337997913214,0.7761885472288713,0.2905002148161787,0.7767107551938035,1.0006727849396857,0.00019531276601630898,1.002338706306188
frozenset({'Suit'}),frozenset({'Photo'}),0.5939434112809182,0.6578825262382618,0.38809795617749954,0.6534258126384709,0.9932256695959472,-0.002647035678561893,0.9871406649360707
frozenset({'Photo'}),frozenset({'Suit'}),0.6578825262382618,0.5939434112809182,0.38809795617749954,0.5899198423715911,0.9932256695959473,-0.002647035678561893,0.9901883355376268
frozenset({'Kid'}),frozenset({'Portrait'}),0.2778444730866016,0.5158092432332904,0.16232246977229486,0.5842206179919239,1.132629214493724,0.019007722372942598,1.1645376796420963
frozenset({'Food'}),frozenset({'Coat'}),0.3572061621555269,0.8570257165653962,0.304064322101516,0.8512292180702273,0.9932364940944843,-0.0020705449813995247,0.9610373863739919
frozenset({'Court'}),frozenset({'Photography'}),0.37650770269440864,0.6578825262382618,0.24992082489412631,0.6637867515209213,1.0089745889990718,0.0022229862973643377,1.0175609536785604
frozenset({'Art'}),frozenset({'Plant'}),0.2561198060516786,0.5095857116553121,0.13725158043331492,0.5358881944710709,1.0516154244794644,0.006736586797449762,1.0566727295070268
frozenset({'Sport'}),frozenset({'Apparel'}),0.16095992143865465,0.9980335113238814,0.1607291474866507,0.9985662645089456,1.000533802902427,8.57519108141136e-05,1.3715840114081161
frozenset({'Restaurant'}),frozenset({'Plant'}),0.31693610753084145,0.5095857116553121,0.16413674584177254,0.517885914358307,1.0162881386058353,0.0026306339364041975,1.0172162626029633
frozenset({'Accessory'}),frozenset({'Apparel'}),0.6451531332474069,0.9980335113238814,0.6445221874424599,0.9990220216372956,1.0009904580379299,0.0006377405259465618,2.010769104012327
frozenset({'Apparel'}),frozenset({'Accessory'}),0.9980335113238814,0.6451531332474069,0.6445221874424599,0.6457921303539275,1.00099045803793,0.0006377405259465618,1.0018040172488518
frozenset({'Lighting'}),frozenset({'Room'}),0.20833241269256736,0.8539127232553857,0.18006014853004357,0.8642925323183163,1.0121555854366,0.0021624506653684927,1.0764866461680467
frozenset({'Urban'}),frozenset({'City'}),0.2704989872951574,0.18595470447431411,0.18595470447431411,0.6874506493860103,3.6968715114221147,0.13565414523124186,2.6045336326136304
frozenset({'Face'}),frozenset({'Photo'}),0.9647136807217823,0.6578825262382618,0.6540968514085804,0.6780217431136628,1.0306121778162372,0.019428578038722333,1.0625483753783735
frozenset({'Photo'}),frozenset({'Face'}),0.6578825262382618,0.9647136807217823,0.6540968514085804,0.9942456674577942,1.0306121778162372,0.019428578038722333,6.132130706629508
frozenset({'Beverage'}),frozenset({'Pub'}),0.28071441723439516,0.5937077272448291,0.24173571472411465,0.8611446362666386,1.4504521277883347,0.07507339606302521,2.9260106475638805
frozenset({'Dating'}),frozenset({'Head'}),0.38789664273000674,0.6554495795740503,0.26284662124838887,0.677620253164557,1.0338251396925366,0.008599929852820376,1.068771918236612
frozenset({'Automobile'}),frozenset({'Woman'}),0.28940526606518135,0.5369226047996072,0.14502178849812802,0.5011027977129672,0.9332868335837549,-0.010366440800312515,0.9282020285492969
