antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Leisure Activities'}),frozenset({'Clothing'}),0.08822202862441746,0.6274543431843752,0.06297540185573317,0.7138285396251168,1.1376581378055117,0.0076201068308061615,1.3018267311757499
frozenset({'Lamp'}),frozenset({'Room'}),0.05716676627133434,0.2500985525056887,0.03096898507052291,0.5417305733812685,2.1660684076488064,0.016671659574631167,1.6363767773629163
frozenset({'Road'}),frozenset({'Person'}),0.03301824589165818,0.9242271519518306,0.025110196431627707,0.7604945615227736,0.8228437780871531,-0.005406162931264762,0.3163721397306573
frozenset({'Room'}),frozenset({'Apparel'}),0.2500985525056887,0.6274543431843752,0.17892365232078875,0.7154125864711631,1.1401826989361388,0.021998229326968877,1.3090728511008982
frozenset({'Restaurant'}),frozenset({'Table'}),0.05393873330920375,0.08550043629650206,0.027825826508309275,0.5158783827717597,6.033634506644792,0.023214041277091688,1.888987252705873
frozenset({'Female'}),frozenset({'Apparel'}),0.2080688899550797,0.6274543431843752,0.17568299341486887,0.8443501258299467,1.3456758009591743,0.04512926473100229,2.3934851139590694
frozenset({'Court'}),frozenset({'Face'}),0.06755861945124843,0.3957132115070046,0.039446955604375875,0.5838922690366926,1.4755440355732397,0.012713117336342769,1.4522363886247567
frozenset({'Town'}),frozenset({'Human'}),0.029359527958048196,0.9242271519518306,0.021586505952431057,0.7352470374617738,0.7955263334441551,-0.005548366954885971,0.2862020780493778
frozenset({'Hair'}),frozenset({'Face'}),0.15041251764124924,0.3957132115070046,0.11387443919766335,0.7570808665623607,1.9132059394204974,0.05435421879099063,2.487604742950906
frozenset({'Accessory'}),frozenset({'Apparel'}),0.14441379145868932,0.6274543431843752,0.12303526285812087,0.8519633867054592,1.357809370450262,0.03242220219164363,2.516577814938187
frozenset({'Food'}),frozenset({'Apparel'}),0.062301667466309774,0.6274543431843752,0.03629467830498107,0.5825635136428374,0.9284556238566879,-0.0027967735343836855,0.8924606951987212
frozenset({'Display'}),frozenset({'Clothing'}),0.0427090084706054,0.6274543431843752,0.0252417166794329,0.5910162184356395,0.9419270499207804,-0.0015562361785467285,0.9109056975086881
frozenset({'Accessory'}),frozenset({'Tie'}),0.14441379145868932,0.07479924749375015,0.07479924749375015,0.5179508600821345,6.924546401692235,0.06399720456492083,1.9193079623871776
frozenset({'Fashion'}),frozenset({'Gown'}),0.07606780412391381,0.05474714443237965,0.05474679371171884,0.7197104523030108,13.14608204254294,0.05058229865269297,3.372415644230511
frozenset({'Gown'}),frozenset({'Fashion'}),0.05474714443237965,0.07606780412391381,0.05474679371171884,0.9999935938090571,13.146082042542938,0.05058229865269297,144224.8918437182
frozenset({'Display'}),frozenset({'Room'}),0.0427090084706054,0.2500985525056887,0.02143885255422843,0.5019749538082529,2.0071085929089296,0.01075739135677682,1.505750470239579
frozenset({'Pub'}),frozenset({'Apparel'}),0.12487198695880294,0.6274543431843752,0.08911741847147518,0.7136702205345407,1.1374058181072009,0.01076594791211162,1.3011069177335286
frozenset({'Outdoors'}),frozenset({'Human'}),0.1006171982189002,0.9242271519518306,0.07847374785709677,0.7799238027516061,0.8438659274449174,-0.014519398690130164,0.34430278692359767
frozenset({'Teen'}),frozenset({'Apparel'}),0.043598085345768485,0.6274543431843752,0.03578893911208752,0.8208832756817633,1.3082757089794337,0.008433131107362019,2.0799043653440368
frozenset({'Furniture'}),frozenset({'Person'}),0.23067914951642635,0.9242271519518306,0.22234251940888136,0.9638604957360858,1.0428826871192385,0.00914258603664414,2.0966764650346805
frozenset({'Shelf'}),frozenset({'Human'}),0.027088962399939395,0.9242271519518306,0.02652570501867237,0.9792071260260494,1.0594875123048584,0.0014893504504461565,3.644173871447403
frozenset({'Audience'}),frozenset({'Indoors'}),0.060809351054546885,0.33368370327348634,0.04045597894553729,0.6652920684722927,1.9937805231291772,0.020164889491998603,1.9907394894565136
frozenset({'Crowd'}),frozenset({'Person'}),0.16744631869565582,0.9242271519518306,0.16647026309661092,0.9941709342633029,1.0756781297365712,0.011711828863706392,12.999141109550227
frozenset({'Urban'}),frozenset({'Town'}),0.044775454604120545,0.029359527958048196,0.029359527958048196,0.6557058597758231,22.333664925156857,0.028044941746764203,2.819218681473777
frozenset({'Club'}),frozenset({'Human'}),0.021564410550799783,0.9242271519518306,0.021406235532772742,0.9926649969098656,1.0740487279707207,0.001475821785887052,10.330308946983896
