antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Lighting'}),frozenset({'Person'}),0.033055422281704445,0.6518985210811175,0.023179829914508333,0.7012413793103449,1.07569101115216,0.0016310490153533877,1.1651596131864723
frozenset({'Indoors'}),frozenset({'Clothing'}),0.30118417323917185,0.5050331922033394,0.16421653213022117,0.5452362598077689,1.079604802664619,0.012108527678118625,1.088404294474831
frozenset({'Nature'}),frozenset({'Clothing'}),0.0786392880090009,0.5050331922033394,0.04350514437065282,0.5532240368920087,1.095421143466678,0.0037896937148692994,1.10786355728144
frozenset({'Room'}),frozenset({'Clothing'}),0.23249763614274613,0.5050331922033394,0.12732282293657007,0.5476306127189953,1.0843457839470183,0.00990379957566849,1.0941651263620873
frozenset({'Cushion'}),frozenset({'Human'}),0.04220888080828487,0.6522780008361181,0.02958153413634336,0.7008367331677039,1.0744448414162997,0.0020496097451853136,1.1623151560208316
frozenset({'Electronics'}),frozenset({'Human'}),0.08625518715857344,0.6522780008361181,0.06041373814914887,0.7004070148046043,1.073786045070955,0.0041513771076093775,1.1606480002764294
frozenset({'Portrait'}),frozenset({'Apparel'}),0.09908279532783965,0.5050016273438662,0.05459072301765668,0.5509606671575012,1.0910077063619847,0.004553750135318439,1.1023496973476825
frozenset({'Woman'}),frozenset({'Person'}),0.10704555721095707,0.6518985210811175,0.07487675675979001,0.6994849549171734,1.0729966893576288,0.005093916325662945,1.158349588863148
frozenset({'Face'}),frozenset({'Human'}),0.34949594426627834,0.6522780008361181,0.24162128341315736,0.6913421668466284,1.0598888295488063,0.013652767586817993,1.1265613952233617
frozenset({'Photography'}),frozenset({'Apparel'}),0.1416132869820908,0.5050016273438662,0.07781509445608838,0.5494900663235739,1.0880956348867656,0.006300154076618575,1.09875129415384
frozenset({'Night Life'}),frozenset({'Clothing'}),0.05859875872943725,0.5050331922033394,0.032399574645982566,0.5529054769842172,1.094790373226802,0.00280525646570157,1.107074191958258
frozenset({'Furniture'}),frozenset({'Human'}),0.21559921326341366,0.6522780008361181,0.15031887522481194,0.6972143958668168,1.0688914772123195,0.009688251415512605,1.1484099455763193
frozenset({'Evening Dress'}),frozenset({'Person'}),0.03852350810445303,0.6518985210811175,0.027075284294167657,0.7028249924891434,1.0781202438127468,0.001961866334018285,1.1713686215896386
frozenset({'Wood'}),frozenset({'Clothing'}),0.06626481093350617,0.5050331922033394,0.036582619967509236,0.5520670692657418,1.093130269036783,0.003116690971009868,1.1050020523949953
frozenset({'Audience'}),frozenset({'Apparel'}),0.05981084933320988,0.5050016273438662,0.03312416353122396,0.5538153010783583,1.0966604285836368,0.002919587285134171,1.1094023928934968
frozenset({'Girl'}),frozenset({'Human'}),0.07328308207705192,0.6522780008361181,0.05140512725548457,0.7014596793491267,1.075399873136861,0.0036041849831559905,1.1647404893442312
frozenset({'Clothing'}),frozenset({'Apparel'}),0.5050331922033394,0.5050016273438662,0.27141430210797146,0.5374187405858525,1.064192096592815,0.016371718182617456,1.070078743101357
frozenset({'Apparel'}),frozenset({'Clothing'}),0.5050016273438662,0.5050331922033394,0.27141430210797146,0.537452331659834,1.064192096592815,0.016371718182617456,1.070088212903179
