antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'Suit'}),frozenset({'Pub'}),0.6151237339019668,0.6596230464914004,0.4348468056451839,0.7069257479089338,1.0717117172741935,0.029097014319603043,1.161401764501766
frozenset({'Pub'}),frozenset({'Suit'}),0.6596230464914004,0.6151237339019668,0.4348468056451839,0.6592353131961909,1.0717117172741935,0.029097014319603043,1.1294487985476638
frozenset({'Dating'}),frozenset({'Indoors'}),0.4599057265508824,0.9523617463034146,0.4450352122555484,0.9676661684409602,1.016069967317513,0.007038591382609316,1.4733253499388261
frozenset({'Face'}),frozenset({'Woman'}),0.9764807384753514,0.5665981594231363,0.5583983333800959,0.5718477706503078,1.0092651399230033,0.005126144247816877,1.012261085817876
frozenset({'Woman'}),frozenset({'Face'}),0.5665981594231363,0.9764807384753514,0.5583983333800959,0.9855279691494431,1.0092651399230033,0.005126144247816877,1.6251528045729302
frozenset({'Man'}),frozenset({'Portrait'}),0.8278246962767599,0.5829697539350748,0.5117420947784854,0.6181768882712806,1.060392728951298,0.029145335288644658,1.0922079707977972
frozenset({'Portrait'}),frozenset({'Man'}),0.5829697539350748,0.8278246962767599,0.5117420947784854,0.8778192887781928,1.060392728951298,0.029145335288644658,1.4091856398729958
frozenset({'Crowd'}),frozenset({'Plant'}),0.7528829157431048,0.57703908420078,0.4293580427036278,0.5702852777311942,0.9882957556004373,-0.005084825507186419,0.9842830461243518
frozenset({'Plant'}),frozenset({'Crowd'}),0.57703908420078,0.7528829157431048,0.4293580427036278,0.7440709900929922,0.9882957556004373,-0.005084825507186419,0.9655688675023026
frozenset({'Hair'}),frozenset({'Accessories'}),0.7285008838135855,0.6879682107684969,0.516154148312337,0.708515473049741,1.0298665867980903,0.014968698731835928,1.070491777029216
frozenset({'Accessories'}),frozenset({'Hair'}),0.6879682107684969,0.7285008838135855,0.516154148312337,0.7502587186924894,1.0298665867980903,0.014968698731835928,1.0871214993572214
frozenset({'Female'}),frozenset({'Portrait'}),0.7771912965405011,0.5829697539350748,0.47118487135602255,0.6062662737647733,1.039961798485163,0.0181058524513249,1.0591682100805877
frozenset({'Portrait'}),frozenset({'Female'}),0.5829697539350748,0.7771912965405011,0.47118487135602255,0.8082492585172751,1.039961798485163,0.0181058524513249,1.1619704921953173
frozenset({'Head'}),frozenset({'Pub'}),0.7262387418983755,0.6596230464914004,0.4699398165034651,0.6470872309497708,0.9809954858182885,-0.009103994907623092,0.9644789969618659
frozenset({'Pub'}),frozenset({'Head'}),0.6596230464914004,0.7262387418983755,0.4699398165034651,0.7124369274286595,0.9809954858182885,-0.009103994907623092,0.9520042182527038
frozenset({'Photography'}),frozenset({'Overcoat'}),0.7201958418675122,0.7606899357481552,0.5322486742796217,0.7390332508716909,0.9715302071728286,-0.0155970543966647,0.9170136235792383
frozenset({'Overcoat'}),frozenset({'Photography'}),0.7606899357481552,0.7201958418675122,0.5322486742796217,0.6996920154545537,0.9715302071728285,-0.0155970543966647,0.931724005127624
frozenset({'Building'}),frozenset({'Man'}),0.6393093628124912,0.8278246962767599,0.5231545130608007,0.8183119839811285,0.9885087841200969,-0.0060815660363386925,0.9476425990878596
frozenset({'Man'}),frozenset({'Building'}),0.8278246962767599,0.6393093628124912,0.5231545130608007,0.6319629209103695,0.9885087841200969,-0.0060815660363386925,0.9800388539103352
frozenset({'Head'}),frozenset({'Accessory'}),0.7262387418983755,0.6879682107684969,0.5231019051092842,0.7202891761762873,1.0469803181337205,0.02347273725469462,1.1155513575268743
frozenset({'Accessory'}),frozenset({'Head'}),0.6879682107684969,0.7262387418983755,0.5231019051092842,0.7603576690337941,1.0469803181337205,0.02347273725469462,1.1423743751692603
frozenset({'Building'}),frozenset({'Human'}),0.6393093628124912,0.9999964928032322,0.6393058556157235,0.9999945140850867,0.9999980212749147,-1.2650130367664048e-06,0.6393093628292809
frozenset({'Human'}),frozenset({'Building'}),0.9999964928032322,0.6393093628124912,0.6393058556157235,0.6393080977950177,0.9999980212749148,-1.2650130367664048e-06,0.9999964928032326
frozenset({'Suit'}),frozenset({'People'}),0.6151237339019668,0.7645829241603771,0.48525925198507336,0.7888807165785767,1.0317791460551935,0.014946148797857883,1.1150903509353898
